cutoff_mode,dataset,replicate,prime_cutoff,feature_id,track_id,tau,value,prominence,width,curvature,refinement_ok,refinement
hard,real,0,47,peak_1,1,1.120800906816357,3.4188185313969153,4.772188697867419,0.8119408330304762,-33.120199558222005,True,derivative_root
hard,real,0,47,peak_2,17,2.7882453551934434,2.5003938422865666,2.9408226527276393,0.8861547400655749,-19.42584229409361,True,derivative_root
hard,real,0,47,peak_3,23,4.390468538661764,1.6639378776141485,1.5213012998322126,0.7782117257103884,-11.393080551435204,True,derivative_root
hard,real,0,47,peak_4,18,5.9430492410903915,0.9698827342812764,1.2398860838891306,0.689906243787953,-12.585069174479083,True,derivative_root
hard,real,0,47,peak_5,10,7.391770758459084,0.023293562385642452,0.7556325199235612,0.8840854109588534,-2.652401525806964,True,derivative_root
hard,real,0,47,peak_6,24,9.26734729603079,-0.41108085153497215,0.5510903070768017,0.7029021444367758,-5.619050253562726,True,derivative_root
hard,real,0,47,peak_7,4,10.776741334907378,-0.41710413334783136,0.6709110108804871,0.6935627558499164,-7.2931224480766375,True,derivative_root
hard,real,0,47,peak_8,19,12.445844725681878,0.4458064146719807,0.8190303740866742,0.5382306566525514,-13.630644364592275,True,derivative_root
hard,real,0,47,peak_9,5,14.108075286200743,4.560178680615506,6.922387165913124,1.4945421640965522,-16.485454009062494,True,derivative_root
hard,real,0,47,peak_10,20,17.558211222723255,-1.1475225023723152,0.7276505854792004,0.5434013533964305,-11.752118634672547,True,derivative_root
hard,real,0,47,peak_11,12,18.96738265417263,-0.7820967434894172,0.6123631818245611,0.48886069099223733,-12.261735288356203,True,derivative_root
hard,real,0,47,peak_12,6,21.027078018477063,3.3234068413018996,4.311149964874689,1.3983739541009301,-6.910726915071022,True,derivative_root
hard,real,0,47,peak_13,21,23.02800295647924,-0.2805683588187091,0.5936396276604367,0.5672321458030695,-9.688216126992177,True,derivative_root
hard,real,0,47,peak_14,7,25.007687656124446,3.505737097736039,5.7770809712528095,1.3120532694081306,-19.3638764163589,True,derivative_root
hard,real,0,47,peak_15,25,26.590926119482138,-1.2713786246214778,0.29959489450458965,0.4355834936037013,-7.0462548290812155,True,derivative_root
hard,real,0,47,peak_16,13,28.372909538320293,-1.5621038400645817,0.2693785717652013,0.39287816349033167,-8.020417497050595,True,derivative_root
hard,real,0,47,peak_17,8,30.52420038233575,3.575546356457493,5.6692971557993435,1.355143067957323,-19.411954569470634,True,derivative_root
hard,real,0,47,peak_18,14,32.79113395977742,3.082487415049382,3.5216140645279044,1.2186852307242533,-12.046019863442258,True,derivative_root
hard,real,0,47,peak_19,22,34.76637176886098,-1.6483177267912466,0.13953636381334023,0.3089315402755404,-5.979472146145356,True,derivative_root
hard,real,0,71,peak_1,1,1.0087787502445273,3.9016192803543728,5.148255547936993,0.6922832536857761,-48.33458983541199,True,derivative_root
hard,real,0,71,peak_2,17,2.5374504173687717,2.627694555784483,3.4697841373071947,0.8770073478071773,-22.405812672625565,True,derivative_root
hard,real,0,71,peak_3,23,3.989981877064144,1.8231449683176582,1.748404736954195,0.7519886678826432,-14.89827258739546,True,derivative_root
