cutoff_mode,dataset,replicate,prime_cutoff,event,track_id,feature_id,distance,missing_steps
taper,shuffled_rates,0,101,match,15,peak_4,0.03321094142121073,0
taper,shuffled_rates,0,101,match,3,peak_5,0.01383535606103159,0
taper,shuffled_rates,0,101,match,4,peak_6,0.0056229098230762276,0
taper,shuffled_rates,0,101,match,16,peak_7,0.024551249000033692,0
taper,shuffled_rates,0,101,match,5,peak_8,0.02383680725518822,0
taper,shuffled_rates,0,101,match,11,peak_9,0.08631427327139107,0
taper,shuffled_rates,0,101,birth,18,peak_10,,0
taper,shuffled_rates,0,101,match,6,peak_11,0.1334804279595474,0
taper,shuffled_rates,0,101,match,7,peak_12,0.039175650194824385,0
taper,shuffled_rates,0,101,birth,19,peak_13,,0
taper,shuffled_rates,0,101,match,8,peak_14,0.016277389327701286,0
taper,shuffled_rates,0,101,match,17,peak_15,0.007820114014350565,0
taper,shuffled_rates,0,101,match,9,peak_16,0.010767978727333372,0
taper,shuffled_rates,0,101,match,10,peak_17,0.0017433368732255872,0
taper,shuffled_rates,0,101,match,13,peak_18,0.021722854409617298,0
taper,shuffled_rates,0,151,match,1,peak_1,0.11348512893608453,0
taper,shuffled_rates,0,151,match,14,peak_2,0.23979352669679566,0
taper,shuffled_rates,0,151,match,2,peak_3,0.35680521612146077,0
taper,shuffled_rates,0,151,match,15,peak_4,0.0450075355650732,0
taper,shuffled_rates,0,151,match,3,peak_5,0.027419636594532726,0
taper,shuffled_rates,0,151,match,4,peak_6,0.11240258767677602,0
taper,shuffled_rates,0,151,match,16,peak_7,0.005818563074976524,0
taper,shuffled_rates,0,151,match,5,peak_8,0.03169727624907459,0
taper,shuffled_rates,0,151,match,11,peak_9,0.10735954593925712,0
taper,shuffled_rates,0,151,match,18,peak_10,0.012100494046467958,0
taper,shuffled_rates,0,151,match,6,peak_11,0.030394522391102186,0
taper,shuffled_rates,0,151,match,7,peak_12,0.028705860652046056,0
taper,shuffled_rates,0,151,match,19,peak_13,0.026314620413408818,0
taper,shuffled_rates,0,151,match,8,peak_14,0.00548237102476179,0
taper,shuffled_rates,0,151,match,17,peak_15,0.0009747510694744221,0
taper,shuffled_rates,0,151,birth,20,peak_16,,0
taper,shuffled_rates,0,151,match,9,peak_17,0.011237552134719664,0
taper,shuffled_rates,0,151,match,10,peak_18,0.048752795043540686,0
taper,shuffled_rates,0,151,match,13,peak_19,0.02887068649717861,0
taper,shuffled_rates,0,211,match,1,peak_1,0.07707499007651863,0
taper,shuffled_rates,0,211,match,14,peak_2,0.1906301955510208,0
taper,shuffled_rates,0,211,birth,21,peak_3,,0
taper,shuffled_rates,0,211,match,2,peak_4,0.05765016242375065,0
taper,shuffled_rates,0,211,match,15,peak_5,0.06047132117133902,0
taper,shuffled_rates,0,211,match,3,peak_6,0.008708414183372426,0
taper,shuffled_rates,0,211,match,4,peak_7,0.051931882236278426,0
taper,shuffled_rates,0,211,match,16,peak_8,0.009415735652924084,0
taper,shuffled_rates,0,211,match,5,peak_9,0.02021234006463679,0
taper,shuffled_rates,0,211,match,11,peak_10,0.1230649280075724,0
taper,shuffled_rates,0,211,match,18,peak_11,0.15914606282960264,0
taper,shuffled_rates,0,211,match,7,peak_12,0.03756221635159207,0
taper,shuffled_rates,0,211,match,19,peak_13,0.05415332475872603,0
taper,shuffled_rates,0,211,match,8,peak_14,0.020946496806914183,0
taper,shuffled_rates,0,211,match,17,peak_15,0.023696322675444748,0
taper,shuffled_rates,0,211,match,9,peak_16,0.01663006134961975,0
taper,shuffled_rates,0,211,match,10,peak_17,0.042450826651510454,0
taper,shuffled_rates,0,211,match,13,peak_18,0.024617185077566717,0
taper,shuffled_rates,0,211,missing,6,,,1
taper,shuffled_rates,0,211,missing,20,,,1
hard,shuffled_rates,1,5,birth,1,peak_1,,0
hard,shuffled_rates,1,5,birth,2,peak_2,,0
hard,shuffled_rates,1,5,birth,3,peak_3,,0
hard,shuffled_rates,1,5,birth,4,peak_4,,0
hard,shuffled_rates,1,5,birth,5,peak_5,,0
hard,shuffled_rates,1,5,birth,6,peak_6,,0
hard,shuffled_rates,1,5,birth,7,peak_7,,0
hard,shuffled_rates,1,5,birth,8,peak_8,,0
hard,shuffled_rates,1,5,birth,9,peak_9,,0
hard,shuffled_rates,1,5,birth,10,peak_10,,0
hard,shuffled_rates,1,7,match,1,peak_1,0.3914966571982865,0
hard,shuffled_rates,1,7,match,2,peak_2,0.06084864640577248,0
hard,shuffled_rates,1,7,match,3,peak_3,0.45907191791101276,0
hard,shuffled_rates,1,7,birth,11,peak_4,,0
hard,shuffled_rates,1,7,match,4,peak_5,0.47985858268662795,0
hard,shuffled_rates,1,7,match,5,peak_6,0.2957029119375463,0
hard,shuffled_rates,1,7,birth,12,peak_7,,0
hard,shuffled_rates,1,7,match,6,peak_8,0.05952431409777148,0
hard,shuffled_rates,1,7,match,7,peak_9,0.3659064183693701,0
hard,shuffled_rates,1,7,match,8,peak_10,0.1788542820454282,0
hard,shuffled_rates,1,7,match,9,peak_11,0.16099531412750423,0
hard,shuffled_rates,1,7,birth,13,peak_12,,0
hard,shuffled_rates,1,7,missing,10,,,1
hard,shuffled_rates,1,11,match,1,peak_1,0.29570958055897756,0
hard,shuffled_rates,1,11,match,2,peak_2,0.2457635332403605,0
hard,shuffled_rates,1,11,match,3,peak_3,0.20840717534407815,0
hard,shuffled_rates,1,11,match,11,peak_4,0.3312623113935391,0
hard,shuffled_rates,1,11,match,5,peak_5,0.0956403550759628,0
hard,shuffled_rates,1,11,birth,14,peak_6,,0
hard,shuffled_rates,1,11,birth,15,peak_7,,0
hard,shuffled_rates,1,11,match,6,peak_8,0.39489435418724383,0
hard,shuffled_rates,1,11,match,7,peak_9,0.04894565277365359,0
hard,shuffled_rates,1,11,match,8,peak_10,0.13149593759916556,0
hard,shuffled_rates,1,11,match,9,peak_11,0.0896943678644817,0
hard,shuffled_rates,1,11,match,13,peak_12,0.09657289532211877,0
hard,shuffled_rates,1,11,missing,4,,,1
hard,shuffled_rates,1,11,missing,10,,,2
hard,shuffled_rates,1,11,missing,12,,,1
hard,shuffled_rates,1,17,death,10,,,2
hard,shuffled_rates,1,17,match,1,peak_1,0.3046761300667242,0
hard,shuffled_rates,1,17,birth,16,peak_2,,0
hard,shuffled_rates,1,17,birth,17,peak_3,,0
hard,shuffled_rates,1,17,match,11,peak_4,0.292077860373011,0
hard,shuffled_rates,1,17,reconnect,4,peak_5,0.07059298940806613,1
hard,shuffled_rates,1,17,match,5,peak_6,0.11750098876717807,0
hard,shuffled_rates,1,17,match,14,peak_7,0.14201736891475392,0
hard,shuffled_rates,1,17,reconnect,12,peak_8,0.34737546519451357,1
hard,shuffled_rates,1,17,match,6,peak_9,0.3391648072922244,0
hard,shuffled_rates,1,17,match,7,peak_10,0.35580493370610355,0
hard,shuffled_rates,1,17,match,8,peak_11,0.07570014594104535,0
hard,shuffled_rates,1,17,match,9,peak_12,0.022104302903553474,0
hard,shuffled_rates,1,17,match,13,peak_13,0.14522919112856414,0
hard,shuffled_rates,1,17,missing,2,,,1
hard,shuffled_rates,1,17,missing,3,,,1
hard,shuffled_rates,1,17,missing,15,,,1
hard,shuffled_rates,1,29,match,1,peak_1,0.2424659883381617,0
hard,shuffled_rates,1,29,match,16,peak_2,0.47056431158541656,0
hard,shuffled_rates,1,29,reconnect,2,peak_3,0.3253656254335455,1
hard,shuffled_rates,1,29,reconnect,3,peak_4,0.036205494662402415,1
hard,shuffled_rates,1,29,match,11,peak_5,0.12297580816129283,0
hard,shuffled_rates,1,29,match,4,peak_6,0.009778034175663919,0
hard,shuffled_rates,1,29,birth,18,peak_7,,0
hard,shuffled_rates,1,29,match,5,peak_8,0.0435465765051859,0
hard,shuffled_rates,1,29,match,14,peak_9,0.1205400043292677,0
hard,shuffled_rates,1,29,match,12,peak_10,0.08676849969192801,0
hard,shuffled_rates,1,29,match,6,peak_11,0.003770358542798391,0
hard,shuffled_rates,1,29,match,7,peak_12,0.07613947408488997,0
hard,shuffled_rates,1,29,birth,19,peak_13,,0
hard,shuffled_rates,1,29,match,9,peak_14,0.2750206502364776,0
hard,shuffled_rates,1,29,match,13,peak_15,0.0502972389057561,0
hard,shuffled_rates,1,29,birth,20,peak_16,,0
hard,shuffled_rates,1,29,missing,8,,,1
hard,shuffled_rates,1,29,missing,15,,,2
hard,shuffled_rates,1,29,missing,17,,,1
hard,shuffled_rates,1,47,death,15,,,2
hard,shuffled_rates,1,47,match,1,peak_1,0.20090572125377415,0
hard,shuffled_rates,1,47,match,16,peak_2,0.3484475229081503,0
hard,shuffled_rates,1,47,match,2,peak_3,0.42690163157928573,0
hard,shuffled_rates,1,47,reconnect,17,peak_4,0.08391861875007045,1
hard,shuffled_rates,1,47,match,3,peak_5,0.3636301162167932,0
hard,shuffled_rates,1,47,match,11,peak_6,0.4601005999795742,0
hard,shuffled_rates,1,47,match,4,peak_7,0.3176327710781024,0
hard,shuffled_rates,1,47,match,18,peak_8,0.0037724409554762417,0
hard,shuffled_rates,1,47,match,5,peak_9,0.02005879498208607,0
hard,shuffled_rates,1,47,birth,21,peak_10,,0
hard,shuffled_rates,1,47,match,12,peak_11,0.1357909483499249,0
hard,shuffled_rates,1,47,match,6,peak_12,0.07789763632888125,0
hard,shuffled_rates,1,47,birth,22,peak_13,,0
hard,shuffled_rates,1,47,match,7,peak_14,0.03846307463208731,0
hard,shuffled_rates,1,47,match,19,peak_15,0.24436410716678125,0
hard,shuffled_rates,1,47,reconnect,8,peak_16,0.3772097599376032,1
hard,shuffled_rates,1,47,match,9,peak_17,0.05159808502542873,0
hard,shuffled_rates,1,47,match,13,peak_18,0.04426673586092278,0
hard,shuffled_rates,1,47,missing,14,,,1
hard,shuffled_rates,1,47,missing,20,,,1
hard,shuffled_rates,1,71,match,1,peak_1,0.10938316213212129,0
hard,shuffled_rates,1,71,match,16,peak_2,0.24762957073212677,0
hard,shuffled_rates,1,71,match,2,peak_3,0.3446826065361517,0
hard,shuffled_rates,1,71,birth,23,peak_4,,0
hard,shuffled_rates,1,71,match,3,peak_5,0.31834327106898996,0
hard,shuffled_rates,1,71,birth,24,peak_6,,0
hard,shuffled_rates,1,71,birth,25,peak_7,,0
hard,shuffled_rates,1,71,match,18,peak_8,0.1305919266357609,0
hard,shuffled_rates,1,71,match,5,peak_9,0.06682386864123124,0
hard,shuffled_rates,1,71,match,21,peak_10,0.01556237248532355,0
hard,shuffled_rates,1,71,match,12,peak_11,0.04506690574643457,0
hard,shuffled_rates,1,71,match,6,peak_12,0.06882182780262269,0
hard,shuffled_rates,1,71,match,22,peak_13,0.040516947095859734,0
hard,shuffled_rates,1,71,match,7,peak_14,0.031047791038705697,0
hard,shuffled_rates,1,71,match,19,peak_15,0.28665171747196183,0
hard,shuffled_rates,1,71,match,8,peak_16,0.016450501293125086,0
hard,shuffled_rates,1,71,match,9,peak_17,0.04240158068369837,0
hard,shuffled_rates,1,71,match,13,peak_18,0.05185622444680149,0
hard,shuffled_rates,1,71,reconnect,20,peak_19,0.09994247145279189,1
hard,shuffled_rates,1,71,missing,4,,,1
hard,shuffled_rates,1,71,missing,11,,,1
hard,shuffled_rates,1,71,missing,14,,,2
hard,shuffled_rates,1,71,missing,17,,,1
hard,shuffled_rates,1,101,death,14,,,2
hard,shuffled_rates,1,101,match,1,peak_1,0.08249710709196612,0
hard,shuffled_rates,1,101,match,16,peak_2,0.1922110297280244,0
hard,shuffled_rates,1,101,match,2,peak_3,0.31300599240330973,0
hard,shuffled_rates,1,101,match,23,peak_4,0.34654829806584253,0
hard,shuffled_rates,1,101,reconnect,17,peak_5,0.3350234540535677,1
hard,shuffled_rates,1,101,birth,26,peak_6,,0
hard,shuffled_rates,1,101,reconnect,11,peak_7,0.04390106718238762,1
hard,shuffled_rates,1,101,reconnect,4,peak_8,0.11189403833857803,1
hard,shuffled_rates,1,101,match,18,peak_9,0.05176939683904358,0
hard,shuffled_rates,1,101,match,5,peak_10,0.00372313208863595,0
hard,shuffled_rates,1,101,match,21,peak_11,0.023085460981334904,0
hard,shuffled_rates,1,101,match,12,peak_12,0.05425493387516056,0
hard,shuffled_rates,1,101,match,6,peak_13,0.010906534230763043,0
hard,shuffled_rates,1,101,birth,27,peak_14,,0
hard,shuffled_rates,1,101,match,7,peak_15,0.06774225939327039,0
hard,shuffled_rates,1,101,match,19,peak_16,0.3240288099686204,0
hard,shuffled_rates,1,101,match,8,peak_17,0.06141260090519651,0
hard,shuffled_rates,1,101,match,9,peak_18,0.03290785515288519,0
hard,shuffled_rates,1,101,match,13,peak_19,0.05723246646494573,0
hard,shuffled_rates,1,101,match,20,peak_20,0.0017750521801787045,0
hard,shuffled_rates,1,101,missing,3,,,1
hard,shuffled_rates,1,101,missing,22,,,1
hard,shuffled_rates,1,101,missing,24,,,1
hard,shuffled_rates,1,101,missing,25,,,1
hard,shuffled_rates,1,151,match,1,peak_1,0.08543419451519496,0
hard,shuffled_rates,1,151,match,16,peak_2,0.18694543828780352,0
hard,shuffled_rates,1,151,match,2,peak_3,0.2976150162789599,0
hard,shuffled_rates,1,151,match,23,peak_4,0.3700123811288538,0
hard,shuffled_rates,1,151,match,17,peak_5,0.4089032663872372,0
hard,shuffled_rates,1,151,reconnect,3,peak_6,0.12729987344640925,1
hard,shuffled_rates,1,151,reconnect,24,peak_7,0.015893316576791605,1
hard,shuffled_rates,1,151,reconnect,25,peak_8,0.04045797071001722,1
hard,shuffled_rates,1,151,match,4,peak_9,0.17874396946444726,0
hard,shuffled_rates,1,151,match,18,peak_10,0.06917599305898214,0
hard,shuffled_rates,1,151,match,5,peak_11,0.062045211729477856,0
hard,shuffled_rates,1,151,birth,28,peak_12,,0
hard,shuffled_rates,1,151,birth,29,peak_13,,0
hard,shuffled_rates,1,151,birth,30,peak_14,,0
hard,shuffled_rates,1,151,birth,31,peak_15,,0
hard,shuffled_rates,1,151,match,6,peak_16,0.11695702771762129,0
hard,shuffled_rates,1,151,reconnect,22,peak_17,0.42345622687869877,1
hard,shuffled_rates,1,151,match,7,peak_18,0.09744926922504504,0
hard,shuffled_rates,1,151,match,19,peak_19,0.29575141862345333,0
hard,shuffled_rates,1,151,birth,32,peak_20,,0
hard,shuffled_rates,1,151,match,9,peak_21,0.07852218897790664,0
hard,shuffled_rates,1,151,match,13,peak_22,0.007879352015905283,0
hard,shuffled_rates,1,151,match,20,peak_23,0.09718495992014198,0
hard,shuffled_rates,1,151,missing,8,,,1
hard,shuffled_rates,1,151,missing,11,,,1
hard,shuffled_rates,1,151,missing,12,,,1
hard,shuffled_rates,1,151,missing,21,,,1
hard,shuffled_rates,1,151,missing,26,,,1
hard,shuffled_rates,1,151,missing,27,,,1
hard,shuffled_rates,1,211,match,1,peak_1,0.0593326618222183,0
hard,shuffled_rates,1,211,match,16,peak_2,0.13199230328963907,0
hard,shuffled_rates,1,211,match,2,peak_3,0.22853531816560135,0
hard,shuffled_rates,1,211,match,23,peak_4,0.27333837551507223,0
hard,shuffled_rates,1,211,birth,33,peak_5,,0
hard,shuffled_rates,1,211,match,3,peak_6,0.35808181796605254,0
hard,shuffled_rates,1,211,reconnect,26,peak_7,0.005647704265946629,1
hard,shuffled_rates,1,211,reconnect,11,peak_8,0.05998800830248818,1
hard,shuffled_rates,1,211,match,4,peak_9,0.4439497435794717,0
hard,shuffled_rates,1,211,birth,34,peak_10,,0
hard,shuffled_rates,1,211,match,18,peak_11,0.14281273859412025,0
hard,shuffled_rates,1,211,match,5,peak_12,0.17319500849157876,0
hard,shuffled_rates,1,211,reconnect,21,peak_13,0.2411556654468967,1
hard,shuffled_rates,1,211,match,30,peak_14,0.09757560123030373,0
hard,shuffled_rates,1,211,match,31,peak_15,0.020435211284130617,0
hard,shuffled_rates,1,211,match,6,peak_16,0.012532653864948173,0
hard,shuffled_rates,1,211,match,7,peak_17,0.032094667719853476,0
hard,shuffled_rates,1,211,match,19,peak_18,0.09033174214312467,0
hard,shuffled_rates,1,211,match,32,peak_19,0.1969836756406984,0
hard,shuffled_rates,1,211,birth,35,peak_20,,0
hard,shuffled_rates,1,211,match,9,peak_21,0.031871951671856635,0
hard,shuffled_rates,1,211,match,13,peak_22,0.050746861965237144,0
hard,shuffled_rates,1,211,match,20,peak_23,0.10595890195397573,0
hard,shuffled_rates,1,211,missing,8,,,2
hard,shuffled_rates,1,211,missing,12,,,2
hard,shuffled_rates,1,211,missing,17,,,1
hard,shuffled_rates,1,211,missing,22,,,1
hard,shuffled_rates,1,211,missing,24,,,1
hard,shuffled_rates,1,211,missing,25,,,1
hard,shuffled_rates,1,211,missing,27,,,2
hard,shuffled_rates,1,211,missing,28,,,1
hard,shuffled_rates,1,211,missing,29,,,1
taper,shuffled_rates,1,5,birth,1,peak_1,,0
taper,shuffled_rates,1,5,birth,2,peak_2,,0
taper,shuffled_rates,1,5,birth,3,peak_3,,0
taper,shuffled_rates,1,5,birth,4,peak_4,,0
taper,shuffled_rates,1,5,birth,5,peak_5,,0
taper,shuffled_rates,1,5,birth,6,peak_6,,0
taper,shuffled_rates,1,7,match,1,peak_1,0.24657338613317492,0
taper,shuffled_rates,1,7,birth,7,peak_2,,0
taper,shuffled_rates,1,7,match,3,peak_3,0.15997867598461468,0
taper,shuffled_rates,1,7,match,4,peak_4,0.32714225468199487,0
taper,shuffled_rates,1,7,match,5,peak_5,0.07696623430929606,0
taper,shuffled_rates,1,7,match,6,peak_6,0.4759912782585296,0
taper,shuffled_rates,1,7,missing,2,,,1
taper,shuffled_rates,1,11,match,1,peak_1,0.4784354298638145,0
taper,shuffled_rates,1,11,birth,8,peak_2,,0
taper,shuffled_rates,1,11,match,7,peak_3,0.12715259916718313,0
taper,shuffled_rates,1,11,birth,9,peak_4,,0
taper,shuffled_rates,1,11,match,3,peak_5,0.04039308825903731,0
taper,shuffled_rates,1,11,match,4,peak_6,0.18857897853967032,0
taper,shuffled_rates,1,11,match,5,peak_7,0.17155623563524003,0
taper,shuffled_rates,1,11,birth,10,peak_8,,0
taper,shuffled_rates,1,11,birth,11,peak_9,,0
taper,shuffled_rates,1,11,missing,2,,,2
taper,shuffled_rates,1,11,missing,6,,,1
taper,shuffled_rates,1,17,death,2,,,2
taper,shuffled_rates,1,17,match,1,peak_1,0.37784094040781246,0
taper,shuffled_rates,1,17,match,8,peak_2,0.005126005477491091,0
taper,shuffled_rates,1,17,match,7,peak_3,0.08653210693905322,0
taper,shuffled_rates,1,17,birth,12,peak_4,,0
taper,shuffled_rates,1,17,match,9,peak_5,0.12551639395891634,0
taper,shuffled_rates,1,17,match,3,peak_6,0.04999432455992725,0
taper,shuffled_rates,1,17,birth,13,peak_7,,0
taper,shuffled_rates,1,17,match,4,peak_8,0.10513599522369077,0
taper,shuffled_rates,1,17,match,5,peak_9,0.020886393239035073,0
taper,shuffled_rates,1,17,birth,14,peak_10,,0
taper,shuffled_rates,1,17,match,10,peak_11,0.09483506039014244,0
taper,shuffled_rates,1,17,match,11,peak_12,0.30324427357945183,0
taper,shuffled_rates,1,17,missing,6,,,2
taper,shuffled_rates,1,29,death,6,,,2
taper,shuffled_rates,1,29,match,1,peak_1,0.41737541574100523,0
taper,shuffled_rates,1,29,match,8,peak_2,0.11489912810034397,0
taper,shuffled_rates,1,29,match,7,peak_3,0.14407547943772148,0
taper,shuffled_rates,1,29,match,12,peak_4,0.025087263519665726,0
taper,shuffled_rates,1,29,match,9,peak_5,0.10285781399101523,0
taper,shuffled_rates,1,29,match,3,peak_6,0.008173623908831473,0
taper,shuffled_rates,1,29,birth,15,peak_7,,0
taper,shuffled_rates,1,29,match,13,peak_8,0.039042921680607634,0
taper,shuffled_rates,1,29,match,4,peak_9,0.07909005448176387,0
taper,shuffled_rates,1,29,match,5,peak_10,0.19116480228008115,0
taper,shuffled_rates,1,29,match,14,peak_11,0.06793990479442158,0
taper,shuffled_rates,1,29,match,10,peak_12,0.0007879324308568414,0
taper,shuffled_rates,1,29,match,11,peak_13,0.0363255217871199,0
taper,shuffled_rates,1,47,match,1,peak_1,0.25748663382811143,0
taper,shuffled_rates,1,47,birth,16,peak_2,,0
taper,shuffled_rates,1,47,match,8,peak_3,0.095723543543067,0
taper,shuffled_rates,1,47,match,7,peak_4,0.05495524149025943,0
taper,shuffled_rates,1,47,match,12,peak_5,0.04083609196140259,0
taper,shuffled_rates,1,47,match,9,peak_6,0.026132325736888617,0
taper,shuffled_rates,1,47,birth,17,peak_7,,0
taper,shuffled_rates,1,47,match,3,peak_8,0.032253491539007584,0
taper,shuffled_rates,1,47,match,15,peak_9,0.02683128063808482,0
taper,shuffled_rates,1,47,match,13,peak_10,0.04459124923047497,0
taper,shuffled_rates,1,47,match,4,peak_11,0.03527541112036303,0
taper,shuffled_rates,1,47,match,5,peak_12,0.03436332339502712,0
taper,shuffled_rates,1,47,match,10,peak_13,0.058952887332473836,0
taper,shuffled_rates,1,47,match,11,peak_14,0.011669932343686185,0
taper,shuffled_rates,1,47,missing,14,,,1
taper,shuffled_rates,1,71,match,1,peak_1,0.16544075905680455,0
taper,shuffled_rates,1,71,match,16,peak_2,0.16129413760478872,0
taper,shuffled_rates,1,71,match,8,peak_3,0.08879855263567027,0
taper,shuffled_rates,1,71,birth,18,peak_4,,0
taper,shuffled_rates,1,71,match,7,peak_5,0.09865883309447909,0
taper,shuffled_rates,1,71,match,12,peak_6,0.0987039817075619,0
taper,shuffled_rates,1,71,match,9,peak_7,0.03875788344103803,0
taper,shuffled_rates,1,71,match,17,peak_8,0.06090722190601028,0
taper,shuffled_rates,1,71,match,3,peak_9,0.0006856250600488778,0
taper,shuffled_rates,1,71,match,13,peak_10,0.04399027797170518,0
taper,shuffled_rates,1,71,match,4,peak_11,0.05997595177615622,0
taper,shuffled_rates,1,71,match,5,peak_12,0.02731888794374271,0
taper,shuffled_rates,1,71,birth,19,peak_13,,0
taper,shuffled_rates,1,71,match,10,peak_14,0.024463684322469703,0
taper,shuffled_rates,1,71,match,11,peak_15,0.018527348796581578,0
taper,shuffled_rates,1,71,missing,14,,,2
taper,shuffled_rates,1,71,missing,15,,,1
taper,shuffled_rates,1,101,death,14,,,2
taper,shuffled_rates,1,101,match,1,peak_1,0.11639640238085125,0
taper,shuffled_rates,1,101,match,16,peak_2,0.18188193131470332,0
taper,shuffled_rates,1,101,match,8,peak_3,0.19907452103222312,0
taper,shuffled_rates,1,101,match,18,peak_4,0.022941393612589955,0
taper,shuffled_rates,1,101,match,7,peak_5,0.002986265761116158,0
taper,shuffled_rates,1,101,match,12,peak_6,0.028243782361013103,0
taper,shuffled_rates,1,101,match,9,peak_7,0.03216687275022956,0
taper,shuffled_rates,1,101,match,17,peak_8,0.020217874710503736,0
taper,shuffled_rates,1,101,match,3,peak_9,0.027111722983777398,0
taper,shuffled_rates,1,101,birth,20,peak_10,,0
taper,shuffled_rates,1,101,match,13,peak_11,0.03824186395487672,0
taper,shuffled_rates,1,101,match,4,peak_12,0.0289497972127144,0
taper,shuffled_rates,1,101,match,5,peak_13,0.014482350370901287,0
taper,shuffled_rates,1,101,match,19,peak_14,0.037632545432174425,0
taper,shuffled_rates,1,101,match,10,peak_15,0.0020502679970881843,0
taper,shuffled_rates,1,101,match,11,peak_16,0.012848687925057334,0
taper,shuffled_rates,1,101,birth,21,peak_17,,0
taper,shuffled_rates,1,101,missing,15,,,2
taper,shuffled_rates,1,151,death,15,,,2
taper,shuffled_rates,1,151,match,1,peak_1,0.11234727353292695,0
taper,shuffled_rates,1,151,match,16,peak_2,0.25163099678732603,0
taper,shuffled_rates,1,151,match,8,peak_3,0.4094324117068906,0
taper,shuffled_rates,1,151,match,18,peak_4,0.07869406975620663,0
taper,shuffled_rates,1,151,match,7,peak_5,0.0015796297402088655,0
taper,shuffled_rates,1,151,match,12,peak_6,0.012713592360675818,0
taper,shuffled_rates,1,151,match,9,peak_7,0.0013735745211373995,0
taper,shuffled_rates,1,151,match,17,peak_8,0.03904582847296645,0
taper,shuffled_rates,1,151,match,3,peak_9,0.029339597740447587,0
taper,shuffled_rates,1,151,match,20,peak_10,0.056561603420878015,0
taper,shuffled_rates,1,151,match,13,peak_11,0.013248040683532025,0
taper,shuffled_rates,1,151,match,4,peak_12,0.030690501247399027,0
taper,shuffled_rates,1,151,match,5,peak_13,0.024465024575487604,0
taper,shuffled_rates,1,151,match,19,peak_14,0.02828925978517205,0
taper,shuffled_rates,1,151,birth,22,peak_15,,0
taper,shuffled_rates,1,151,match,10,peak_16,0.021830615356222438,0
taper,shuffled_rates,1,151,match,11,peak_17,0.00039442846528459086,0
taper,shuffled_rates,1,151,match,21,peak_18,0.03740157125631782,0
taper,shuffled_rates,1,211,match,1,peak_1,0.07721630253903544,0
taper,shuffled_rates,1,211,match,16,peak_2,0.15986787990127915,0
taper,shuffled_rates,1,211,match,8,peak_3,0.2424978742509114,0
taper,shuffled_rates,1,211,birth,23,peak_4,,0
taper,shuffled_rates,1,211,match,18,peak_5,0.06672106909357023,0
taper,shuffled_rates,1,211,match,7,peak_6,0.030658926492254324,0
taper,shuffled_rates,1,211,match,12,peak_7,0.06439370663645327,0
taper,shuffled_rates,1,211,match,9,peak_8,0.027257138400029746,0
taper,shuffled_rates,1,211,match,17,peak_9,0.021399207503712603,0
taper,shuffled_rates,1,211,match,3,peak_10,0.025190221755289954,0
taper,shuffled_rates,1,211,match,4,peak_11,0.035698296435676014,0
taper,shuffled_rates,1,211,match,5,peak_12,0.024962911208934457,0
taper,shuffled_rates,1,211,match,19,peak_13,0.2032144317342386,0
taper,shuffled_rates,1,211,match,10,peak_14,0.024982829777023596,0
taper,shuffled_rates,1,211,match,11,peak_15,0.017797024215340684,0
taper,shuffled_rates,1,211,match,21,peak_16,0.02963486600128107,0
taper,shuffled_rates,1,211,missing,13,,,1
taper,shuffled_rates,1,211,missing,20,,,1
taper,shuffled_rates,1,211,missing,22,,,1
