frame_prime,source_type,source_prime_q,zero_index,k,sign,raw_real,raw_imag,normalized_X,normalized_Y,expected_X,expected_Y,residual_X,residual_Y
11,passed_prime_factor,7,,5,,0.0,2.935380467419602,0.0,32.28918514161562,0.0,32.289185141615626,0.0,-7.105427357601002e-15
11,artificial_off_line,,,,,0.07272727272727274,2.5699500257699444,0.8000000000000002,28.26945028346939,0.8,28.26945028346939,1.1102230246251565e-16,0.0
13,inherited,,1,,1,0.07692307692307693,2.174573098728415,1.0,28.269450283469393,1.0,28.26945028346939,0.0,3.552713678800501e-15
13,inherited,,1,,-1,0.07692307692307693,-2.174573098728415,1.0,-28.269450283469393,1.0,-28.26945028346939,0.0,-3.552713678800501e-15
13,inherited,,2,,1,0.07692307692307693,3.2341599444263935,1.0,42.04407927754312,1.0,42.04407927754311,0.0,7.105427357601002e-15
13,inherited,,2,,-1,0.07692307692307693,-3.2341599444263935,1.0,-42.04407927754312,1.0,-42.04407927754311,0.0,-7.105427357601002e-15
13,inherited,,3,,1,0.07692307692307693,3.8478242430993372,1.0,50.021715160291386,1.0,50.02171516029138,0.0,7.105427357601002e-15
13,inherited,,3,,-1,0.07692307692307693,-3.8478242430993372,1.0,-50.021715160291386,1.0,-50.02171516029138,0.0,-7.105427357601002e-15
13,inherited,,4,,1,0.07692307692307693,4.680750173209156,1.0,60.84975225171903,1.0,60.849752251719025,0.0,7.105427357601002e-15
13,inherited,,4,,-1,0.07692307692307693,-4.680750173209156,1.0,-60.84975225171903,1.0,-60.849752251719025,0.0,-7.105427357601002e-15
13,inherited,,5,,1,0.07692307692307693,5.066932551959876,1.0,65.87012317547838,1.0,65.87012317547838,0.0,0.0
13,inherited,,5,,-1,0.07692307692307693,-5.066932551959876,1.0,-65.87012317547838,1.0,-65.87012317547838,0.0,0.0
13,inherited,,6,,1,0.07692307692307693,5.782488947511642,1.0,75.17235631765135,1.0,75.17235631765135,0.0,0.0
13,inherited,,6,,-1,0.07692307692307693,-5.782488947511642,1.0,-75.17235631765135,1.0,-75.17235631765135,0.0,0.0
13,inherited,,7,,1,0.07692307692307693,6.295187540330384,1.0,81.837438024295,1.0,81.837438024295,0.0,0.0
13,inherited,,7,,-1,0.07692307692307693,-6.295187540330384,1.0,-81.837438024295,1.0,-81.837438024295,0.0,0.0
13,inherited,,8,,1,0.07692307692307693,6.665703581679232,1.0,86.65414656183,1.0,86.65414656183,0.0,0.0
13,inherited,,8,,-1,0.07692307692307693,-6.665703581679232,1.0,-86.65414656183,1.0,-86.65414656183,0.0,0.0
13,inherited,,9,,1,0.07692307692307693,7.385407827871871,1.0,96.01030176233432,1.0,96.01030176233432,0.0,0.0
13,inherited,,9,,-1,0.07692307692307693,-7.385407827871871,1.0,-96.01030176233432,1.0,-96.01030176233432,0.0,0.0
13,inherited,,10,,1,0.07692307692307693,7.657512688872662,1.0,99.5476649553446,1.0,99.5476649553446,0.0,0.0
13,inherited,,10,,-1,0.07692307692307693,-7.657512688872662,1.0,-99.5476649553446,1.0,-99.5476649553446,0.0,0.0
13,passed_prime_factor,2,,-5,,-0.0,-6.972861756657222,0.0,-90.64720283654388,0.0,-90.64720283654387,0.0,-1.4210854715202004e-14
13,passed_prime_factor,2,,-4,,-0.0,-5.578289405325777,0.0,-72.5177622692351,0.0,-72.5177622692351,0.0,0.0
13,passed_prime_factor,2,,-3,,-0.0,-4.183717053994333,0.0,-54.38832170192633,0.0,-54.38832170192632,0.0,-7.105427357601002e-15
13,passed_prime_factor,2,,-2,,-0.0,-2.7891447026628886,0.0,-36.25888113461755,0.0,-36.25888113461755,0.0,0.0
13,passed_prime_factor,2,,-1,,-0.0,-1.3945723513314443,0.0,-18.129440567308777,0.0,-18.129440567308777,0.0,0.0
13,passed_prime_factor,2,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,passed_prime_factor,2,,1,,0.0,1.3945723513314443,0.0,18.129440567308777,0.0,18.129440567308777,0.0,0.0
13,passed_prime_factor,2,,2,,0.0,2.7891447026628886,0.0,36.25888113461755,0.0,36.25888113461755,0.0,0.0
13,passed_prime_factor,2,,3,,0.0,4.183717053994333,0.0,54.38832170192633,0.0,54.38832170192632,0.0,7.105427357601002e-15
13,passed_prime_factor,2,,4,,0.0,5.578289405325777,0.0,72.5177622692351,0.0,72.5177622692351,0.0,0.0
13,passed_prime_factor,2,,5,,0.0,6.972861756657222,0.0,90.64720283654388,0.0,90.64720283654387,0.0,1.4210854715202004e-14
13,passed_prime_factor,3,,-5,,-0.0,-4.39938594981558,0.0,-57.19201734760254,0.0,-57.19201734760254,0.0,0.0
13,passed_prime_factor,3,,-4,,-0.0,-3.519508759852464,0.0,-45.753613878082035,0.0,-45.75361387808203,0.0,-7.105427357601002e-15
13,passed_prime_factor,3,,-3,,-0.0,-2.6396315698893478,0.0,-34.31521040856152,0.0,-34.315210408561526,0.0,7.105427357601002e-15
13,passed_prime_factor,3,,-2,,-0.0,-1.759754379926232,0.0,-22.876806939041018,0.0,-22.876806939041014,0.0,-3.552713678800501e-15
13,passed_prime_factor,3,,-1,,-0.0,-0.879877189963116,0.0,-11.438403469520509,0.0,-11.438403469520507,0.0,-1.7763568394002505e-15
13,passed_prime_factor,3,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,passed_prime_factor,3,,1,,0.0,0.879877189963116,0.0,11.438403469520509,0.0,11.438403469520507,0.0,1.7763568394002505e-15
13,passed_prime_factor,3,,2,,0.0,1.759754379926232,0.0,22.876806939041018,0.0,22.876806939041014,0.0,3.552713678800501e-15
13,passed_prime_factor,3,,3,,0.0,2.6396315698893478,0.0,34.31521040856152,0.0,34.315210408561526,0.0,-7.105427357601002e-15
13,passed_prime_factor,3,,4,,0.0,3.519508759852464,0.0,45.753613878082035,0.0,45.75361387808203,0.0,7.105427357601002e-15
13,passed_prime_factor,3,,5,,0.0,4.39938594981558,0.0,57.19201734760254,0.0,57.19201734760254,0.0,0.0
13,passed_prime_factor,5,,-5,,-0.0,-3.0030481012787256,0.0,-39.03962531662343,0.0,-39.03962531662343,0.0,0.0
13,passed_prime_factor,5,,-4,,-0.0,-2.4024384810229806,0.0,-31.231700253298747,0.0,-31.231700253298744,0.0,-3.552713678800501e-15
13,passed_prime_factor,5,,-3,,-0.0,-1.8018288607672355,0.0,-23.423775189974062,0.0,-23.42377518997406,0.0,-3.552713678800501e-15
13,passed_prime_factor,5,,-2,,-0.0,-1.2012192405114903,0.0,-15.615850126649374,0.0,-15.615850126649372,0.0,-1.7763568394002505e-15
13,passed_prime_factor,5,,-1,,-0.0,-0.6006096202557452,0.0,-7.807925063324687,0.0,-7.807925063324686,0.0,-8.881784197001252e-16
13,passed_prime_factor,5,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,passed_prime_factor,5,,1,,0.0,0.6006096202557452,0.0,7.807925063324687,0.0,7.807925063324686,0.0,8.881784197001252e-16
13,passed_prime_factor,5,,2,,0.0,1.2012192405114903,0.0,15.615850126649374,0.0,15.615850126649372,0.0,1.7763568394002505e-15
13,passed_prime_factor,5,,3,,0.0,1.8018288607672355,0.0,23.423775189974062,0.0,23.42377518997406,0.0,3.552713678800501e-15
13,passed_prime_factor,5,,4,,0.0,2.4024384810229806,0.0,31.231700253298747,0.0,31.231700253298744,0.0,3.552713678800501e-15
13,passed_prime_factor,5,,5,,0.0,3.0030481012787256,0.0,39.03962531662343,0.0,39.03962531662343,0.0,0.0
13,passed_prime_factor,7,,-5,,-0.0,-2.483783472431971,0.0,-32.289185141615626,0.0,-32.289185141615626,0.0,0.0
13,passed_prime_factor,7,,-4,,-0.0,-1.9870267779455768,0.0,-25.8313481132925,0.0,-25.8313481132925,0.0,0.0
13,passed_prime_factor,7,,-3,,-0.0,-1.4902700834591827,0.0,-19.373511084969376,0.0,-19.373511084969373,0.0,-3.552713678800501e-15
13,passed_prime_factor,7,,-2,,-0.0,-0.9935133889727884,0.0,-12.91567405664625,0.0,-12.91567405664625,0.0,0.0
13,passed_prime_factor,7,,-1,,-0.0,-0.4967566944863942,0.0,-6.457837028323125,0.0,-6.457837028323125,0.0,0.0
13,passed_prime_factor,7,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,passed_prime_factor,7,,1,,0.0,0.4967566944863942,0.0,6.457837028323125,0.0,6.457837028323125,0.0,0.0
13,passed_prime_factor,7,,2,,0.0,0.9935133889727884,0.0,12.91567405664625,0.0,12.91567405664625,0.0,0.0
13,passed_prime_factor,7,,3,,0.0,1.4902700834591827,0.0,19.373511084969376,0.0,19.373511084969373,0.0,3.552713678800501e-15
13,passed_prime_factor,7,,4,,0.0,1.9870267779455768,0.0,25.8313481132925,0.0,25.8313481132925,0.0,0.0
13,passed_prime_factor,7,,5,,0.0,2.483783472431971,0.0,32.289185141615626,0.0,32.289185141615626,0.0,0.0
13,passed_prime_factor,11,,-5,,-0.0,-2.015609072626762,0.0,-26.202917944147906,0.0,-26.202917944147906,0.0,0.0
13,passed_prime_factor,11,,-4,,-0.0,-1.6124872581014096,0.0,-20.962334355318326,0.0,-20.962334355318323,0.0,-3.552713678800501e-15
13,passed_prime_factor,11,,-3,,-0.0,-1.2093654435760572,0.0,-15.721750766488745,0.0,-15.721750766488743,0.0,-1.7763568394002505e-15
13,passed_prime_factor,11,,-2,,-0.0,-0.8062436290507048,0.0,-10.481167177659163,0.0,-10.481167177659161,0.0,-1.7763568394002505e-15
13,passed_prime_factor,11,,-1,,-0.0,-0.4031218145253524,0.0,-5.2405835888295815,0.0,-5.240583588829581,0.0,-8.881784197001252e-16
13,passed_prime_factor,11,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,passed_prime_factor,11,,1,,0.0,0.4031218145253524,0.0,5.2405835888295815,0.0,5.240583588829581,0.0,8.881784197001252e-16
13,passed_prime_factor,11,,2,,0.0,0.8062436290507048,0.0,10.481167177659163,0.0,10.481167177659161,0.0,1.7763568394002505e-15
13,passed_prime_factor,11,,3,,0.0,1.2093654435760572,0.0,15.721750766488745,0.0,15.721750766488743,0.0,1.7763568394002505e-15
13,passed_prime_factor,11,,4,,0.0,1.6124872581014096,0.0,20.962334355318326,0.0,20.962334355318323,0.0,3.552713678800501e-15
13,passed_prime_factor,11,,5,,0.0,2.015609072626762,0.0,26.202917944147906,0.0,26.202917944147906,0.0,0.0
13,artificial_off_line,,,,,0.06153846153846154,2.174573098728415,0.8,28.269450283469393,0.8,28.26945028346939,0.0,3.552713678800501e-15
17,inherited,,1,,1,0.058823529411764705,1.6629088402040817,1.0,28.26945028346939,1.0,28.26945028346939,0.0,0.0
17,inherited,,1,,-1,0.058823529411764705,-1.6629088402040817,1.0,-28.26945028346939,1.0,-28.26945028346939,0.0,0.0
17,inherited,,2,,1,0.058823529411764705,2.473181133973124,1.0,42.044079277543105,1.0,42.04407927754311,0.0,-7.105427357601002e-15
17,inherited,,2,,-1,0.058823529411764705,-2.473181133973124,1.0,-42.044079277543105,1.0,-42.04407927754311,0.0,7.105427357601002e-15
17,inherited,,3,,1,0.058823529411764705,2.9424538329583165,1.0,50.02171516029138,1.0,50.02171516029138,0.0,0.0
17,inherited,,3,,-1,0.058823529411764705,-2.9424538329583165,1.0,-50.02171516029138,1.0,-50.02171516029138,0.0,0.0
17,inherited,,4,,1,0.058823529411764705,3.5793971912775895,1.0,60.849752251719025,1.0,60.849752251719025,0.0,0.0
17,inherited,,4,,-1,0.058823529411764705,-3.5793971912775895,1.0,-60.849752251719025,1.0,-60.849752251719025,0.0,0.0
17,inherited,,5,,1,0.058823529411764705,3.8747131279693168,1.0,65.87012317547838,1.0,65.87012317547838,0.0,0.0
17,inherited,,5,,-1,0.058823529411764705,-3.8747131279693168,1.0,-65.87012317547838,1.0,-65.87012317547838,0.0,0.0
17,inherited,,6,,1,0.058823529411764705,4.42190331280302,1.0,75.17235631765135,1.0,75.17235631765135,0.0,0.0
17,inherited,,6,,-1,0.058823529411764705,-4.42190331280302,1.0,-75.17235631765135,1.0,-75.17235631765135,0.0,0.0
17,inherited,,7,,1,0.058823529411764705,4.813966942605588,1.0,81.837438024295,1.0,81.837438024295,0.0,0.0
17,inherited,,7,,-1,0.058823529411764705,-4.813966942605588,1.0,-81.837438024295,1.0,-81.837438024295,0.0,0.0
17,inherited,,8,,1,0.058823529411764705,5.097302738931177,1.0,86.65414656183,1.0,86.65414656183,0.0,0.0
17,inherited,,8,,-1,0.058823529411764705,-5.097302738931177,1.0,-86.65414656183,1.0,-86.65414656183,0.0,0.0
17,inherited,,9,,1,0.058823529411764705,5.647664809549077,1.0,96.01030176233431,1.0,96.01030176233432,0.0,-1.4210854715202004e-14
17,inherited,,9,,-1,0.058823529411764705,-5.647664809549077,1.0,-96.01030176233431,1.0,-96.01030176233432,0.0,1.4210854715202004e-14
17,inherited,,10,,1,0.058823529411764705,5.855744997373212,1.0,99.5476649553446,1.0,99.5476649553446,0.0,0.0
17,inherited,,10,,-1,0.058823529411764705,-5.855744997373212,1.0,-99.5476649553446,1.0,-99.5476649553446,0.0,0.0
17,passed_prime_factor,2,,-5,,-0.0,-5.332188402149639,0.0,-90.64720283654387,0.0,-90.64720283654387,0.0,0.0
17,passed_prime_factor,2,,-4,,-0.0,-4.265750721719711,0.0,-72.51776226923509,0.0,-72.5177622692351,0.0,1.4210854715202004e-14
17,passed_prime_factor,2,,-3,,-0.0,-3.1993130412897837,0.0,-54.38832170192632,0.0,-54.38832170192632,0.0,0.0
17,passed_prime_factor,2,,-2,,-0.0,-2.1328753608598556,0.0,-36.258881134617546,0.0,-36.25888113461755,0.0,7.105427357601002e-15
17,passed_prime_factor,2,,-1,,-0.0,-1.0664376804299278,0.0,-18.129440567308773,0.0,-18.129440567308777,0.0,3.552713678800501e-15
17,passed_prime_factor,2,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,passed_prime_factor,2,,1,,0.0,1.0664376804299278,0.0,18.129440567308773,0.0,18.129440567308777,0.0,-3.552713678800501e-15
17,passed_prime_factor,2,,2,,0.0,2.1328753608598556,0.0,36.258881134617546,0.0,36.25888113461755,0.0,-7.105427357601002e-15
17,passed_prime_factor,2,,3,,0.0,3.1993130412897837,0.0,54.38832170192632,0.0,54.38832170192632,0.0,0.0
17,passed_prime_factor,2,,4,,0.0,4.265750721719711,0.0,72.51776226923509,0.0,72.5177622692351,0.0,-1.4210854715202004e-14
17,passed_prime_factor,2,,5,,0.0,5.332188402149639,0.0,90.64720283654387,0.0,90.64720283654387,0.0,0.0
17,passed_prime_factor,3,,-5,,-0.0,-3.364236314564855,0.0,-57.19201734760254,0.0,-57.19201734760254,0.0,0.0
17,passed_prime_factor,3,,-4,,-0.0,-2.6913890516518837,0.0,-45.75361387808202,0.0,-45.75361387808203,0.0,7.105427357601002e-15
17,passed_prime_factor,3,,-3,,-0.0,-2.0185417887389128,0.0,-34.31521040856152,0.0,-34.315210408561526,0.0,7.105427357601002e-15
17,passed_prime_factor,3,,-2,,-0.0,-1.3456945258259418,0.0,-22.87680693904101,0.0,-22.876806939041014,0.0,3.552713678800501e-15
17,passed_prime_factor,3,,-1,,-0.0,-0.6728472629129709,0.0,-11.438403469520505,0.0,-11.438403469520507,0.0,1.7763568394002505e-15
17,passed_prime_factor,3,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,passed_prime_factor,3,,1,,0.0,0.6728472629129709,0.0,11.438403469520505,0.0,11.438403469520507,0.0,-1.7763568394002505e-15
17,passed_prime_factor,3,,2,,0.0,1.3456945258259418,0.0,22.87680693904101,0.0,22.876806939041014,0.0,-3.552713678800501e-15
17,passed_prime_factor,3,,3,,0.0,2.0185417887389128,0.0,34.31521040856152,0.0,34.315210408561526,0.0,-7.105427357601002e-15
17,passed_prime_factor,3,,4,,0.0,2.6913890516518837,0.0,45.75361387808202,0.0,45.75361387808203,0.0,-7.105427357601002e-15
17,passed_prime_factor,3,,5,,0.0,3.364236314564855,0.0,57.19201734760254,0.0,57.19201734760254,0.0,0.0
17,passed_prime_factor,5,,-5,,-0.0,-2.2964485480366723,0.0,-39.03962531662343,0.0,-39.03962531662343,0.0,0.0
17,passed_prime_factor,5,,-4,,-0.0,-1.8371588384293378,0.0,-31.231700253298744,0.0,-31.231700253298744,0.0,0.0
17,passed_prime_factor,5,,-3,,-0.0,-1.3778691288220033,0.0,-23.423775189974055,0.0,-23.42377518997406,0.0,3.552713678800501e-15
17,passed_prime_factor,5,,-2,,-0.0,-0.9185794192146689,0.0,-15.615850126649372,0.0,-15.615850126649372,0.0,0.0
17,passed_prime_factor,5,,-1,,-0.0,-0.45928970960733445,0.0,-7.807925063324686,0.0,-7.807925063324686,0.0,0.0
17,passed_prime_factor,5,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,passed_prime_factor,5,,1,,0.0,0.45928970960733445,0.0,7.807925063324686,0.0,7.807925063324686,0.0,0.0
17,passed_prime_factor,5,,2,,0.0,0.9185794192146689,0.0,15.615850126649372,0.0,15.615850126649372,0.0,0.0
17,passed_prime_factor,5,,3,,0.0,1.3778691288220033,0.0,23.423775189974055,0.0,23.42377518997406,0.0,-3.552713678800501e-15
17,passed_prime_factor,5,,4,,0.0,1.8371588384293378,0.0,31.231700253298744,0.0,31.231700253298744,0.0,0.0
17,passed_prime_factor,5,,5,,0.0,2.2964485480366723,0.0,39.03962531662343,0.0,39.03962531662343,0.0,0.0
17,passed_prime_factor,7,,-5,,-0.0,-1.8993638318597426,0.0,-32.289185141615626,0.0,-32.289185141615626,0.0,0.0
17,passed_prime_factor,7,,-4,,-0.0,-1.519491065487794,0.0,-25.8313481132925,0.0,-25.8313481132925,0.0,0.0
17,passed_prime_factor,7,,-3,,-0.0,-1.1396182991158454,0.0,-19.373511084969373,0.0,-19.373511084969373,0.0,0.0
17,passed_prime_factor,7,,-2,,-0.0,-0.759745532743897,0.0,-12.91567405664625,0.0,-12.91567405664625,0.0,0.0
17,passed_prime_factor,7,,-1,,-0.0,-0.3798727663719485,0.0,-6.457837028323125,0.0,-6.457837028323125,0.0,0.0
17,passed_prime_factor,7,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,passed_prime_factor,7,,1,,0.0,0.3798727663719485,0.0,6.457837028323125,0.0,6.457837028323125,0.0,0.0
17,passed_prime_factor,7,,2,,0.0,0.759745532743897,0.0,12.91567405664625,0.0,12.91567405664625,0.0,0.0
17,passed_prime_factor,7,,3,,0.0,1.1396182991158454,0.0,19.373511084969373,0.0,19.373511084969373,0.0,0.0
17,passed_prime_factor,7,,4,,0.0,1.519491065487794,0.0,25.8313481132925,0.0,25.8313481132925,0.0,0.0
17,passed_prime_factor,7,,5,,0.0,1.8993638318597426,0.0,32.289185141615626,0.0,32.289185141615626,0.0,0.0
17,passed_prime_factor,11,,-5,,-0.0,-1.5413481143616412,0.0,-26.2029179441479,0.0,-26.202917944147906,0.0,7.105427357601002e-15
17,passed_prime_factor,11,,-4,,-0.0,-1.2330784914893131,0.0,-20.962334355318323,0.0,-20.962334355318323,0.0,0.0
17,passed_prime_factor,11,,-3,,-0.0,-0.9248088686169847,0.0,-15.721750766488741,0.0,-15.721750766488743,0.0,1.7763568394002505e-15
17,passed_prime_factor,11,,-2,,-0.0,-0.6165392457446566,0.0,-10.481167177659161,0.0,-10.481167177659161,0.0,0.0
17,passed_prime_factor,11,,-1,,-0.0,-0.3082696228723283,0.0,-5.240583588829581,0.0,-5.240583588829581,0.0,0.0
17,passed_prime_factor,11,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,passed_prime_factor,11,,1,,0.0,0.3082696228723283,0.0,5.240583588829581,0.0,5.240583588829581,0.0,0.0
17,passed_prime_factor,11,,2,,0.0,0.6165392457446566,0.0,10.481167177659161,0.0,10.481167177659161,0.0,0.0
17,passed_prime_factor,11,,3,,0.0,0.9248088686169847,0.0,15.721750766488741,0.0,15.721750766488743,0.0,-1.7763568394002505e-15
17,passed_prime_factor,11,,4,,0.0,1.2330784914893131,0.0,20.962334355318323,0.0,20.962334355318323,0.0,0.0
17,passed_prime_factor,11,,5,,0.0,1.5413481143616412,0.0,26.2029179441479,0.0,26.202917944147906,0.0,-7.105427357601002e-15
17,passed_prime_factor,13,,-5,,-0.0,-1.4409607528556776,0.0,-24.49633279854652,0.0,-24.49633279854652,0.0,0.0
17,passed_prime_factor,13,,-4,,-0.0,-1.152768602284542,0.0,-19.597066238837215,0.0,-19.597066238837215,0.0,0.0
17,passed_prime_factor,13,,-3,,-0.0,-0.8645764517134066,0.0,-14.697799679127911,0.0,-14.697799679127911,0.0,0.0
17,passed_prime_factor,13,,-2,,-0.0,-0.576384301142271,0.0,-9.798533119418607,0.0,-9.798533119418607,0.0,0.0
17,passed_prime_factor,13,,-1,,-0.0,-0.2881921505711355,0.0,-4.899266559709304,0.0,-4.899266559709304,0.0,0.0
17,passed_prime_factor,13,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,passed_prime_factor,13,,1,,0.0,0.2881921505711355,0.0,4.899266559709304,0.0,4.899266559709304,0.0,0.0
17,passed_prime_factor,13,,2,,0.0,0.576384301142271,0.0,9.798533119418607,0.0,9.798533119418607,0.0,0.0
17,passed_prime_factor,13,,3,,0.0,0.8645764517134066,0.0,14.697799679127911,0.0,14.697799679127911,0.0,0.0
17,passed_prime_factor,13,,4,,0.0,1.152768602284542,0.0,19.597066238837215,0.0,19.597066238837215,0.0,0.0
17,passed_prime_factor,13,,5,,0.0,1.4409607528556776,0.0,24.49633279854652,0.0,24.49633279854652,0.0,0.0
17,artificial_off_line,,,,,0.047058823529411764,1.6629088402040817,0.8,28.26945028346939,0.8,28.26945028346939,0.0,0.0
19,inherited,,1,,1,0.05263157894736842,1.4878658043931257,1.0,28.26945028346939,1.0,28.26945028346939,0.0,0.0
19,inherited,,1,,-1,0.05263157894736842,-1.4878658043931257,1.0,-28.26945028346939,1.0,-28.26945028346939,0.0,0.0
19,inherited,,2,,1,0.05263157894736842,2.212846277765427,1.0,42.04407927754311,1.0,42.04407927754311,0.0,0.0
19,inherited,,2,,-1,0.05263157894736842,-2.212846277765427,1.0,-42.04407927754311,1.0,-42.04407927754311,0.0,0.0
19,inherited,,3,,1,0.05263157894736842,2.6327218505416514,1.0,50.02171516029138,1.0,50.02171516029138,0.0,0.0
19,inherited,,3,,-1,0.05263157894736842,-2.6327218505416514,1.0,-50.02171516029138,1.0,-50.02171516029138,0.0,0.0
19,inherited,,4,,1,0.05263157894736842,3.202618539564159,1.0,60.84975225171902,1.0,60.849752251719025,0.0,-7.105427357601002e-15
19,inherited,,4,,-1,0.05263157894736842,-3.202618539564159,1.0,-60.84975225171902,1.0,-60.849752251719025,0.0,7.105427357601002e-15
19,inherited,,5,,1,0.05263157894736842,3.4668485881830726,1.0,65.87012317547838,1.0,65.87012317547838,0.0,0.0
19,inherited,,5,,-1,0.05263157894736842,-3.4668485881830726,1.0,-65.87012317547838,1.0,-65.87012317547838,0.0,0.0
19,inherited,,6,,1,0.05263157894736842,3.956439806192176,1.0,75.17235631765135,1.0,75.17235631765135,0.0,0.0
19,inherited,,6,,-1,0.05263157894736842,-3.956439806192176,1.0,-75.17235631765135,1.0,-75.17235631765135,0.0,0.0
19,inherited,,7,,1,0.05263157894736842,4.307233580226052,1.0,81.837438024295,1.0,81.837438024295,0.0,0.0
19,inherited,,7,,-1,0.05263157894736842,-4.307233580226052,1.0,-81.837438024295,1.0,-81.837438024295,0.0,0.0
19,inherited,,8,,1,0.05263157894736842,4.5607445558857895,1.0,86.65414656183,1.0,86.65414656183,0.0,0.0
19,inherited,,8,,-1,0.05263157894736842,-4.5607445558857895,1.0,-86.65414656183,1.0,-86.65414656183,0.0,0.0
19,inherited,,9,,1,0.05263157894736842,5.053173776964964,1.0,96.01030176233431,1.0,96.01030176233432,0.0,-1.4210854715202004e-14
19,inherited,,9,,-1,0.05263157894736842,-5.053173776964964,1.0,-96.01030176233431,1.0,-96.01030176233432,0.0,1.4210854715202004e-14
19,inherited,,10,,1,0.05263157894736842,5.2393507871234,1.0,99.5476649553446,1.0,99.5476649553446,0.0,0.0
19,inherited,,10,,-1,0.05263157894736842,-5.2393507871234,1.0,-99.5476649553446,1.0,-99.5476649553446,0.0,0.0
19,passed_prime_factor,2,,-5,,-0.0,-4.770905412449677,0.0,-90.64720283654387,0.0,-90.64720283654387,0.0,0.0
19,passed_prime_factor,2,,-4,,-0.0,-3.8167243299597415,0.0,-72.51776226923509,0.0,-72.5177622692351,0.0,1.4210854715202004e-14
19,passed_prime_factor,2,,-3,,-0.0,-2.8625432474698065,0.0,-54.38832170192632,0.0,-54.38832170192632,0.0,0.0
19,passed_prime_factor,2,,-2,,-0.0,-1.9083621649798708,0.0,-36.258881134617546,0.0,-36.25888113461755,0.0,7.105427357601002e-15
19,passed_prime_factor,2,,-1,,-0.0,-0.9541810824899354,0.0,-18.129440567308773,0.0,-18.129440567308777,0.0,3.552713678800501e-15
19,passed_prime_factor,2,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,passed_prime_factor,2,,1,,0.0,0.9541810824899354,0.0,18.129440567308773,0.0,18.129440567308777,0.0,-3.552713678800501e-15
19,passed_prime_factor,2,,2,,0.0,1.9083621649798708,0.0,36.258881134617546,0.0,36.25888113461755,0.0,-7.105427357601002e-15
19,passed_prime_factor,2,,3,,0.0,2.8625432474698065,0.0,54.38832170192632,0.0,54.38832170192632,0.0,0.0
19,passed_prime_factor,2,,4,,0.0,3.8167243299597415,0.0,72.51776226923509,0.0,72.5177622692351,0.0,-1.4210854715202004e-14
19,passed_prime_factor,2,,5,,0.0,4.770905412449677,0.0,90.64720283654387,0.0,90.64720283654387,0.0,0.0
19,passed_prime_factor,3,,-5,,-0.0,-3.0101061761896073,0.0,-57.19201734760254,0.0,-57.19201734760254,0.0,0.0
19,passed_prime_factor,3,,-4,,-0.0,-2.408084940951686,0.0,-45.753613878082035,0.0,-45.75361387808203,0.0,-7.105427357601002e-15
19,passed_prime_factor,3,,-3,,-0.0,-1.8060637057137643,0.0,-34.31521040856152,0.0,-34.315210408561526,0.0,7.105427357601002e-15
19,passed_prime_factor,3,,-2,,-0.0,-1.204042470475843,0.0,-22.876806939041018,0.0,-22.876806939041014,0.0,-3.552713678800501e-15
19,passed_prime_factor,3,,-1,,-0.0,-0.6020212352379215,0.0,-11.438403469520509,0.0,-11.438403469520507,0.0,-1.7763568394002505e-15
19,passed_prime_factor,3,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,passed_prime_factor,3,,1,,0.0,0.6020212352379215,0.0,11.438403469520509,0.0,11.438403469520507,0.0,1.7763568394002505e-15
19,passed_prime_factor,3,,2,,0.0,1.204042470475843,0.0,22.876806939041018,0.0,22.876806939041014,0.0,3.552713678800501e-15
19,passed_prime_factor,3,,3,,0.0,1.8060637057137643,0.0,34.31521040856152,0.0,34.315210408561526,0.0,-7.105427357601002e-15
19,passed_prime_factor,3,,4,,0.0,2.408084940951686,0.0,45.753613878082035,0.0,45.75361387808203,0.0,7.105427357601002e-15
19,passed_prime_factor,3,,5,,0.0,3.0101061761896073,0.0,57.19201734760254,0.0,57.19201734760254,0.0,0.0
19,passed_prime_factor,5,,-5,,-0.0,-2.0547171219275486,0.0,-39.03962531662342,0.0,-39.03962531662343,0.0,7.105427357601002e-15
19,passed_prime_factor,5,,-4,,-0.0,-1.643773697542039,0.0,-31.23170025329874,0.0,-31.231700253298744,0.0,3.552713678800501e-15
19,passed_prime_factor,5,,-3,,-0.0,-1.2328302731565293,0.0,-23.423775189974055,0.0,-23.42377518997406,0.0,3.552713678800501e-15
