dataset,replicate,prime_cutoff,zero_index,gamma,in_window,L_at_gamma,slope_at_gamma,curvature_at_gamma,phase_at_gamma,phase_slope_at_gamma,peak_bracketed,nearest_peak_tau,nearest_peak_value,nearest_peak_prominence,nearest_peak_width,nearest_peak_id,nearest_peak_track_id,peak_offset,min_bracketed,nearest_min_tau,nearest_min_value,nearest_min_prominence,nearest_min_width,nearest_min_id,nearest_min_track_id,min_offset,peak_track_switched,min_track_switched,peak_common_cohort,min_common_cohort
phase_scrambled,0,29,17,69.54640171117398,False,2.0447283188710617,1.6761502683758929,-12.98853958249907,0.8359864211037396,-2.0287118638869743,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,29,18,72.0671576744819,False,-1.0398825165044039,-0.16307030541925616,9.40587222669987,-0.147324949729823,1.5497305988477055,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,29,19,75.70469069908393,False,-0.439241959842424,-5.603409871318346,-7.492676888900727,-1.8797471761408133,-0.8294514032599279,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,29,20,77.1448400688748,False,-2.965519524997757,5.279283000062037,3.7340261231742713,1.5992146307319892,1.6752488825560394,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,101,1,14.134725141734695,True,-1.0858825899397722,-3.705513001056096,-2.7888857086818257,-0.20304862498824638,-0.08608118514412681,True,13.799323443368749,-0.3242741580451381,1.9214745007451293,0.7419019128569903,peak_9,42,-0.3354016983659456,True,14.594140963532713,-2.2459643097452777,1.9214745007451293,0.962241081261875,min_9,43,0.459415821798018,False,False,True,True
phase_scrambled,0,101,2,21.022039638771556,True,-1.9667695403973309,-6.8366789175675375,-16.052203001429405,-1.6577827692565008,-0.7201023968270859,True,19.482227816025567,1.5600577455546338,1.785119175023599,0.6450106959044161,peak_12,69,-1.539811822745989,True,21.67299558018389,-6.071915893446573,9.790730883106978,1.446017836664305,min_12,11,0.6509559414123345,True,False,True,True
phase_scrambled,0,101,3,25.01085758014569,True,-1.2294866354188103,-8.943709640676081,18.98166614699298,-1.4230606728468809,2.4156356041335862,True,24.447744696392547,2.915463967289477,6.7089126084785935,2.5285108794096325,peak_14,12,-0.5631128837531421,True,25.35769362941663,-2.8690725696657005,5.292694037781238,0.9217693598887036,min_14,48,0.3468360492709408,False,False,True,True
phase_scrambled,0,101,4,30.424876125859512,True,0.09187062543162614,-3.755716725445028,-26.855336032874682,-0.9636483683281268,-2.557486609663769,True,30.280343330559013,0.3568874968537405,2.137619658084563,0.661788174077583,peak_18,53,-0.14453279530049912,True,31.016002935116678,-3.1580050277914617,2.510170347655397,0.6434150411144083,min_18,72,0.5911268092571653,False,True,True,True
phase_scrambled,0,101,5,32.93506158773919,True,-0.706699083912964,9.802666205078191,8.019560499144758,2.4487018012342228,0.893829779677393,True,33.56785455988959,3.5097511075782224,5.228202551400935,1.0233637125994073,peak_20,54,0.6327929721503978,True,32.39059982858745,-3.7956590556732945,6.7089126084785935,2.4328157590688853,min_19,15,-0.5444617591517442,False,False,True,True
phase_scrambled,0,101,6,37.586178158825675,True,-2.7912016728215727,1.4929832187283734,10.054554930870049,-0.10705308268795627,2.5111264338886508,True,38.64457247101186,0.6345594626135684,3.536666333417926,1.5892539303279,peak_22,18,1.0583943121861878,True,37.43033423128437,-2.9063320951580898,7.832826597777693,5.213379875908568,min_21,17,-0.15584392754130505,False,False,True,True
phase_scrambled,0,101,7,40.9187190121475,True,-2.629424609016359,-3.9001308023144245,22.360286680727828,-0.03791474765360748,3.3522596006061636,True,40.30944747501916,-0.24456163590245708,0.9150137390885132,0.5244387032515806,peak_23,75,-0.6092715371283361,True,41.049703210899104,-2.903931436280396,3.536666333417926,0.7450345448422877,min_23,57,0.13098419875160516,True,False,True,True
phase_scrambled,0,101,8,43.327073280915,True,1.5622787817827872,1.855717027556509,-18.148710537579756,0.24101477967068213,-2.359472102823271,True,43.4162199158304,1.648177036823341,1.9607706206870956,0.6539523734294471,peak_25,22,0.08914663491540153,True,42.62901774382789,-0.31347439268193733,1.9607706206870956,0.7644705196908672,min_24,76,-0.6980555370871144,False,True,True,True
phase_scrambled,0,101,9,48.00515088116716,True,0.0847363833239293,-0.3951713396220635,-26.62664369092552,-0.8963619819703256,-2.758685273668818,True,47.99031546899331,0.0876676447666157,2.5648643975218475,0.6840761402114549,peak_28,59,-0.014835412173852092,True,47.32827718375255,-2.479711842602053,2.5648643975218475,0.573376249862813,min_27,58,-0.6768736974146137,False,False,True,True
phase_scrambled,0,101,10,49.7738324776723,True,-2.626957168043471,3.11312220914005,1.8378468617813142,1.4530864579644607,1.3160855348875815,True,50.68526498312505,1.2631029858326255,0.6498410300938767,0.44564604348226566,peak_29,79,0.9114325054527512,True,49.0879396665885,-4.51969215980403,7.721587957970869,1.9607710585783844,min_28,25,-0.6858928110838036,True,False,True,True
phase_scrambled,0,101,11,52.970321477714464,True,0.12743671037801393,0.709229845050605,15.833348846163318,-0.21463049286239677,1.6501501537619077,True,53.5283580155794,1.1808499499965197,1.0679309680918285,0.6039558581106758,peak_31,28,0.5580365378649361,True,52.92730071871424,0.11199895156342222,1.0679309680918285,0.5435495971826003,min_30,27,-0.043020759000221176,True,False,True,True
phase_scrambled,0,101,12,56.44624769706339,True,-0.06932403974135555,-5.58864872514572,-10.633183411063731,-1.1810625135243817,-0.9546279927274242,True,56.15814517230153,0.7995612297809263,1.2824767892320612,1.7873370467832683,peak_33,30,-0.28810252476186093,True,57.09009226250154,-2.3007184724194434,3.871468161342321,1.42111585569005,min_33,31,0.643844565438151,False,False,True,True
phase_scrambled,0,101,13,59.34704400260235,True,-0.7254243631385413,5.839125808160712,15.924453591953093,0.7003496680498461,1.3815180184586136,True,59.81031862317564,1.5727163778591144,0.5919093870910678,0.27071204118738024,peak_35,63,0.46327462057328717,False,59.10648972620331,-1.4814607093891135,2.1014870719106584,0.6079012746290755,min_34,62,-0.24055427639904536,False,False,False,False
phase_scrambled,0,101,14,60.83177852460981,False,-4.836957837515994,4.555570267194611,50.08092272318456,1.267457710832264,7.1011486782847175,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,101,15,65.1125440480816,False,1.7867439940124532,-1.8249425536579986,-11.385197065482071,-0.9846824465046617,-2.4212200864529363,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,101,16,67.07981052949417,False,-2.1734637608387315,0.06300634793794402,-10.581954924374745,0.3704191208234486,-0.02654995841505653,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,101,17,69.54640171117398,False,1.763855366014701,8.182975682701898,-15.409834169700513,1.6407409717482446,-1.8142707780005125,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,101,18,72.0671576744819,False,-0.6107382167766733,-0.35564799970371985,8.870671046595644,-0.2475282951008495,1.0494877243914496,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,101,19,75.70469069908393,False,-0.3546082895868582,-12.046977364683674,-9.832711750185187,-2.6722970699173354,-1.0304817095276424,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,0,101,20,77.1448400688748,False,-2.4758374952441793,0.05389472868643913,-4.234948086098813,0.9762461771241043,0.7035189732818851,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,5,1,14.134725141734695,True,0.7055346879579971,-0.9718919058208157,-2.756196067734765,-0.5124267601405681,-0.8122317685531598,True,13.778304364984606,0.878262300656578,1.7138949394746663,1.5900684435682866,peak_4,8,-0.3564207767500882,True,12.367492543478155,-0.8357429378060044,1.7138949394746663,1.7263153838370704,min_4,7,-1.7672325982565393,False,False,True,True
phase_scrambled,1,5,2,21.022039638771556,True,1.2849725627920212,0.7288297148267344,-2.2533563425401537,-0.27392784356422833,-0.6256453131497561,True,21.318586712454454,1.3950527398183246,0.6727569166463871,1.0431457992643982,peak_6,12,0.29654707368289834,True,20.38368821892133,0.7222484149854926,0.6727569166463871,0.7396352847479989,min_6,11,-0.6383514198502276,False,False,True,True
phase_scrambled,1,5,3,25.01085758014569,True,-0.597951332658433,3.71854823831896,-3.1264439115249503,1.5261330555559263,-0.2232519989789508,True,26.458660841088207,1.8850197113229994,3.2644568134429695,2.3646563372155014,peak_7,14,1.4478032609425178,True,24.151747878333563,-3.5565016122510276,5.658649461207712,2.386423682135628,min_7,13,-0.8591097018121268,False,False,True,True
phase_scrambled,1,5,4,30.424876125859512,True,1.9518111531940066,-0.11020828872338945,-2.221484049483287,-0.20284470797199658,-1.0787617085269803,True,30.375281392949216,1.9545444379263586,4.045154999848147,2.6265080533269747,peak_8,16,-0.04959473291029681,True,28.409374139839755,-1.3797105722528555,3.2644568134429695,1.5500271395406344,min_8,15,-2.015501986019757,False,False,True,True
phase_scrambled,1,5,5,32.93506158773919,True,-1.6871053687343918,-1.4333419176782636,-0.5237934529645718,-0.5650140562822855,0.541233228434715,True,30.375281392949216,1.9545444379263586,4.045154999848147,2.6265080533269747,peak_8,16,-2.559780194789976,True,33.35997714312392,-2.090635315079709,4.045154999848147,4.303949389723575,min_9,17,0.4249155553847288,False,False,True,True
phase_scrambled,1,5,6,37.586178158825675,True,2.625994569617117,0.22715316103679417,-1.9573765851539222,0.09119314540857126,-1.1633839881788193,True,37.702705375206776,2.639214159954268,6.2622844048672786,4.210488761200472,peak_9,18,0.11652721638110108,True,40.04114472634332,-2.339707682935673,4.24284498962761,1.9288137279424247,min_10,19,2.454966567517644,False,False,True,True
phase_scrambled,1,5,7,40.9187190121475,True,-0.558606966589609,1.5829792309698465,-3.362488260663207,0.24163118760173313,-0.36217799393774996,True,41.3932008763205,-0.18584494960657205,0.8972251276749871,1.0717210766338667,peak_10,20,0.47448186417300064,True,40.04114472634332,-2.339707682935673,4.24284498962761,1.9288137279424247,min_10,19,-0.8775742858041795,False,False,True,True
phase_scrambled,1,5,8,43.327073280915,True,-0.6971455959122886,-0.4572953597449412,-1.44703794479313,0.22468655381293018,0.1280846424448287,True,43.12577815135105,-0.646673901894631,0.17906863012722773,0.5318932274295457,peak_11,22,-0.20129512956395246,True,43.64579692407055,-0.8258704922177551,0.17906863012722773,0.41837039808686316,min_12,23,0.31872364315555046,False,False,True,True
phase_scrambled,1,5,9,48.00515088116716,True,0.8594145613780085,1.8381863853138236,0.7417677546631896,0.3105956160944937,0.020253642982293596,True,48.978150653524985,1.9031489124813654,4.24284498962761,6.1853699812560174,peak_14,28,0.9729997723578236,True,47.60007056455195,0.39929792759365945,0.45324658902410775,0.6101585827459439,min_14,27,-0.40508031661521215,False,False,True,True
phase_scrambled,1,5,10,49.7738324776723,True,1.1929232607609492,-1.8205217239423739,-2.5057058659723346,-1.2310839704141587,-0.9899226062626731,True,48.978150653524985,1.9031489124813654,4.24284498962761,6.1853699812560174,peak_14,28,-0.7956818241473158,True,51.51215641035196,-5.303807351490612,7.385418453570103,1.6750330723460685,min_15,29,1.7383239326796627,False,False,True,True
phase_scrambled,1,5,11,52.970321477714464,True,0.660629895662365,2.635291640231334,-2.834059516865728,1.5441859084016258,-0.8494528283664016,True,54.10261757114181,2.0822916535878098,3.3536543820064013,3.913261459097039,peak_15,30,1.1322960934273496,True,51.51215641035196,-5.303807351490612,7.385418453570103,1.6750330723460685,min_15,29,-1.4581650673625006,False,False,True,True
phase_scrambled,1,5,12,56.44624769706339,True,0.742713605534949,-0.5156989464112469,-2.8817824501791605,-0.33677503965764194,-0.5116571611017117,True,56.26737851264791,0.7887059788955456,0.3723541733153466,0.7501757730055033,peak_16,32,-0.1788691844154826,True,57.29827343624185,-0.14201158718203943,0.6336813624177151,0.7329811111573963,min_17,33,0.8520257391784583,False,False,False,True
phase_scrambled,1,5,13,59.34704400260235,True,-1.1467660177761394,-1.1757288953540659,5.866572293403902,-0.5191980284857666,0.9221353870384803,False,58.17279050293597,0.4917558818527628,0.6336813624177151,0.9487674078656982,peak_17,34,-1.174253499666385,False,57.29827343624185,-0.14201158718203943,0.6336813624177151,0.7329811111573963,min_17,33,-2.0487705663605027,False,False,False,False
phase_scrambled,1,5,14,60.83177852460981,False,-0.6796331182046276,2.024723706182241,-0.18298998181385695,0.4678082507293992,0.16901979047870025,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,5,15,65.1125440480816,False,2.5541483383923205,0.5450329497696326,-1.983638757950091,0.32260243465630956,-1.158961224538043,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,5,16,67.07981052949417,False,-0.15563405933650043,-2.1344679648500984,5.358558823028563,-1.1700084297952282,0.6504603798904353,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,5,17,69.54640171117398,False,-2.2690396654939997,1.1851811964321444,5.540550011750127,0.4268960773699769,1.2364115313187956,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,5,18,72.0671576744819,False,1.5855441417435032,1.466845453448281,-2.404864531644108,0.7759183016855733,-0.907171450919535,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,5,19,75.70469069908393,False,0.6812449693011523,2.259499901554852,-2.651505197348939,0.5691274431552443,-0.5178282072796809,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,5,20,77.1448400688748,False,1.3360816549663495,-1.245197712430408,-2.431950568575121,-0.8036352488478936,-1.007526542245145,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,29,1,14.134725141734695,True,-1.3623365401767789,-2.430436381452708,13.699280469266078,-0.8514440905832765,1.9644868398707953,True,13.19853636428308,2.160643487330701,4.518767617902693,1.3322128970926883,peak_5,39,-0.9361887774516138,True,14.315663783297163,-1.577268314952835,1.286742738570055,0.7767147339982922,min_6,40,0.1809386415624683,True,True,True,True
phase_scrambled,1,29,2,21.022039638771556,True,0.8005329841547683,-1.8283844425760318,-1.6827632838349045,-0.6496345158883807,-0.21974244221551112,True,20.469829214691107,1.3785371987955124,0.5632666853054145,0.7511431177068448,peak_8,45,-0.5522104240804495,True,21.475041127274437,0.12662924177713042,1.459934720564125,0.8563081178472975,min_9,46,0.45300148850288124,True,True,True,True
phase_scrambled,1,29,3,25.01085758014569,True,-0.11390079158916688,0.5590265771820608,-3.5269477986490756,1.1690299601561538,-0.6499824501756462,True,26.50046892924635,2.668268774623193,5.9251130362516635,2.589839155285631,peak_10,14,1.4896113491006595,True,23.86172249033451,-4.8056313624244105,8.772344503897616,1.9527924615251824,min_10,13,-1.1491350898111783,False,False,True,True
phase_scrambled,1,29,4,30.424876125859512,True,0.4029816925192419,1.9105211724396258,8.228253705564041,0.11660667160218036,0.8352188681276098,True,31.143003535795525,1.9653696824207838,3.774317957093216,3.1137668864502714,peak_12,50,0.7181274099360131,True,30.215405798582385,0.19991252104290932,1.6865632696229134,0.8976051244632436,min_12,49,-0.20947032727712767,True,True,True,True
phase_scrambled,1,29,5,32.93506158773919,True,-1.3238957889459344,-1.7702888046536338,-4.883493342950611,-0.790885558593695,-0.1602752815935086,True,31.143003535795525,1.9653696824207838,3.774317957093216,3.1137668864502714,peak_12,50,-1.7920580519436662,True,33.88971527884521,-3.2571377057376414,5.9251130362516635,2.8059619917736973,min_13,51,0.9546536911060173,True,True,True,True
phase_scrambled,1,29,6,37.586178158825675,True,4.021613191118245,-1.928713116933221,-13.266280500632696,-0.18364587429641763,-3.1596780576371746,True,37.45515212545729,4.151658342859064,8.95707511658548,3.0356109470150976,peak_14,18,-0.1310260333683857,True,38.623963616913834,0.648515000177042,0.6937431247195098,0.5135050560915534,min_15,54,1.037785458088159,False,True,True,True
phase_scrambled,1,29,7,40.9187190121475,True,-1.9502707758961577,2.332151763781465,12.153321256523682,0.515883482913983,1.721223093680554,True,42.168497774173446,0.7440111752645251,3.452921958796673,1.6921993306626701,peak_16,56,1.2497787620259473,True,40.15604425871743,-2.70914793714955,3.452921958796673,1.4679677467415968,min_16,19,-0.7626747534300691,True,False,True,True
phase_scrambled,1,29,8,43.327073280915,True,-3.2248288087069934,-2.9633843492448824,15.250677250648367,-0.18016390375942845,3.3090693477354187,True,42.168497774173446,0.7440111752645251,3.452921958796673,1.6921993306626701,peak_16,56,-1.1585755067415562,True,43.491011968205136,-3.4795713253975507,6.368489305590285,1.3286455143005425,min_17,23,0.16393868729013406,True,False,True,True
phase_scrambled,1,29,9,48.00515088116716,True,1.2689368207538791,3.533465563623696,-1.9862887230521526,0.5003224064016728,-0.3654201963185774,True,48.593906376528736,2.279949260771015,3.9961546770327487,3.0921113956327644,peak_19,28,0.5887554953615748,True,47.60246656388301,0.30839909435119656,1.122492026153616,0.6230461829182059,min_19,27,-0.4026843172841481,False,False,True,True
phase_scrambled,1,29,10,49.7738324776723,True,0.03908341319460934,0.10670132372486707,11.331919615627047,-0.8615802824245522,0.8629468787268326,True,50.27817929085714,0.7003578763613829,0.6616441805171689,0.45480336850245295,peak_20,58,0.5043468131848385,True,49.76440143924178,0.03858056547164354,0.6616441805171689,0.5221945371679522,min_20,57,-0.009431038430520289,True,True,True,True
phase_scrambled,1,29,11,52.970321477714464,True,0.47103471840923905,-1.478827708370653,-0.6761118786314801,0.8313043450344477,-0.6594032874793133,True,52.744121248687506,0.6877931439443653,0.5368813501948344,0.45623918582083206,peak_21,59,-0.2262002290269578,True,53.319170339241786,0.15080724891438685,0.5368813501948344,0.6370194623447969,min_22,60,0.34884886152732264,True,True,True,True
phase_scrambled,1,29,12,56.44624769706339,True,-0.7384910958627164,1.3542226619377913,4.9915615227271095,0.11775149757816283,1.1726471974218144,True,57.465777766287005,1.4301904249885253,2.4125629671937343,1.5725109639232597,peak_23,63,1.0195300692236131,True,56.07504213405251,-0.9825663301856686,2.4125629671937343,1.282048123518034,min_23,62,-0.37120556301088214,True,True,True,True
phase_scrambled,1,29,13,59.34704400260235,True,-1.6517032916863725,-1.0737436807714662,7.413830961981736,-0.488475868689944,1.3039384848808186,False,57.465777766287005,1.4301904249885253,2.4125629671937343,1.5725109639232597,peak_23,63,-1.8812662363153478,True,59.50418061171628,-1.7314266762580648,0.2533186553051425,0.5082765709733758,min_24,64,0.1571366091139268,True,True,False,False
phase_scrambled,1,29,14,60.83177852460981,False,-0.2901687181226157,3.832447260035089,4.688372850684557,0.7684247326668993,0.23970238658371001,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,29,15,65.1125440480816,False,3.265833480985386,-1.776253916309327,-12.264886294077272,-0.1381958722242268,-2.523296346986292,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,29,16,67.07981052949417,False,0.9378333262437267,-2.8449466436995747,-0.9031050757377415,-1.2161722530569232,-0.7522897806744624,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,29,17,69.54640171117398,False,-3.1166735633727263,-2.662600174814187,7.576064391247178,-0.10112108231490363,2.0887657757002978,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,29,18,72.0671576744819,False,-0.10833291438406892,-0.8707413151804897,10.51071720584282,0.20024085889375187,1.3560884183600384,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,29,19,75.70469069908393,False,-0.47414983736233146,5.310916893514967,5.633011327699569,1.1352021317272705,0.9443219529576159,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,29,20,77.1448400688748,False,1.6993504081599498,-4.085101925245332,-2.9576105219193716,-1.3050372920700348,-1.2504295282006543,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,101,1,14.134725141734695,True,-1.860248745987708,-4.6194480839057155,21.024929393989403,-1.2052407547427137,2.927729796696725,True,13.36722791340852,3.0617058171428817,4.376153043113868,0.8336636757243423,peak_8,39,-0.7674972283261745,True,14.357000396629527,-2.361443286862087,2.5828432092602225,0.799956771299087,min_9,40,0.22227525489483213,False,False,True,True
phase_scrambled,1,101,2,21.022039638771556,True,0.5308752467927871,-4.023765563886357,5.48577937662742,-0.9337166502238844,0.45038430035188237,True,20.50957816488214,2.0602021123362433,2.0154293928806912,0.8047402034113111,peak_12,45,-0.5124614738894167,True,21.403298851551465,-0.3461759370350383,2.469538399722987,0.8748187482198455,min_13,46,0.38125921277990926,False,False,True,True
phase_scrambled,1,101,3,25.01085758014569,True,0.6334005247877792,3.1626977098647138,-14.091001859331303,1.4716688551979686,-2.078820657272317,True,25.255622711565866,1.0148206719904902,0.8528306289352818,0.5416785133133908,peak_14,74,0.24476513142017708,True,25.800610716940348,0.161865147734888,0.8528306289352818,0.47009400286251096,min_15,75,0.7897531367946584,True,True,True,True
phase_scrambled,1,101,4,30.424876125859512,True,0.5718310218727448,2.0832048543918518,8.893235090145982,0.059415510328538174,0.6998009737935494,True,30.910055538040222,1.554115864973323,1.1805689690495647,1.0564680729341944,peak_18,50,0.4851794121807096,True,30.244565205111154,0.37284659386929225,1.1805689690495647,0.6583299849164814,min_18,49,-0.18031092074835797,False,False,True,True
phase_scrambled,1,101,5,32.93506158773919,True,-2.667139151255835,1.0620971530207632,23.78770606998992,-0.45820505696018266,2.8557766810295306,True,33.42916832749173,-1.3594526300602758,1.329114422586337,0.5724578155223798,peak_19,79,0.4941067397525387,True,32.892116094369754,-2.6901988121770595,1.329114422586337,0.49839833116748194,min_19,78,-0.042945493369437315,True,True,True,True
phase_scrambled,1,101,6,37.586178158825675,True,4.208561388737938,3.415120261998468,-18.263810008349186,0.42531037388657217,-3.616286811730888,True,37.74054342447426,4.485235304699412,9.030930621754834,2.0569994674223064,peak_21,18,0.1543652656485861,True,38.60451250236524,-0.5903203379887039,2.861215211284836,0.5938048779423661,min_22,54,1.0183343435395642,False,False,True,True
phase_scrambled,1,101,7,40.9187190121475,True,-1.5738084620601458,-2.001020349153857,2.40534554111203,0.0456193706167122,0.7486121237019926,True,40.68970221258338,-1.248845702141818,0.5679686946135771,0.37198671224793545,peak_23,80,-0.22901679956412124,True,41.118382246516504,-1.817736533506946,0.5679686946135771,0.4017149532327812,min_24,81,0.19966323436900524,True,True,True,True
phase_scrambled,1,101,8,43.327073280915,True,-1.8366132420377266,2.442954271012542,-7.385779387728972,0.46058746116482885,0.522985644613807,True,43.57518116784626,-1.5239389003162007,0.22477038564868468,0.3271655928337077,peak_25,83,0.2481078869312583,True,42.95658510195496,-2.663260880114284,4.716522624329585,1.8068119384672354,min_25,82,-0.37048817896004493,True,True,True,True
phase_scrambled,1,101,9,48.00515088116716,True,1.0698864154127448,6.678452855271519,-0.8798031445567496,0.9630088744566725,-0.10605091758174268,True,48.581712191269716,3.1458480820041377,6.652855340139546,1.5327234954592677,peak_28,28,0.5765613101025551,True,47.59561141002066,-0.6989473258362385,3.253647460341498,0.8067636849953488,min_28,27,-0.4095394711465019,False,False,True,True
phase_scrambled,1,101,10,49.7738324776723,True,-0.5118098376216835,4.434483392130233,16.346929222221302,-0.27805068333368704,1.8161594685123046,True,50.31688217430786,2.023955513160686,3.0129387187367445,0.6562071677299446,peak_29,58,0.5430496966355562,True,49.575378219240235,-0.9894391905611295,3.0129387187367445,0.7286019104887237,min_29,57,-0.198454258432065,False,False,True,True
phase_scrambled,1,101,11,52.970321477714464,True,-0.9513560231429793,1.0514820205257842,24.684990819800436,1.1162763863031735,2.215022081418461,True,52.440954809474874,0.165801224408599,1.1385539758089886,0.46882192743896667,peak_30,59,-0.5293666682395894,True,52.9281022454403,-0.973577887863477,1.1385539758089886,0.4672233581581349,min_31,60,-0.04221923227416369,False,False,True,True
phase_scrambled,1,101,12,56.44624769706339,True,-1.268448836838693,4.690011818395557,12.9725872691889,0.5096196884195413,2.171090855420556,True,57.125215243112706,1.5723982794710039,3.076116200123594,1.9154485710305653,peak_33,63,0.6789675460493143,True,56.1736851170024,-1.9371764769390294,3.509035282513673,0.9174495557467344,min_33,62,-0.2725625800609919,False,False,True,True
phase_scrambled,1,101,13,59.34704400260235,True,-1.441759395709621,0.32568690350260576,-1.1826111563496957,-0.3241057024226623,0.7018627305581102,False,58.261044905340846,0.804623093929089,0.20871469668408915,0.29282933249939563,peak_34,87,-1.0859990972615066,False,59.13950605200709,-1.5039004300192287,0.2002906482399167,0.5025798841516916,min_35,64,-0.2075379505952597,True,False,False,False
phase_scrambled,1,101,14,60.83177852460981,False,0.12447443146546774,6.725964948691441,-8.39704668581212,1.1001639527192795,-0.8507695169018984,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,101,15,65.1125440480816,False,3.012542130492913,-1.401856410935255,-7.026372538284502,-0.07797980115713879,-1.9788402358993848,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,101,16,67.07981052949417,False,0.8160340018691905,-0.8278709108846198,2.595978951250471,-0.9417026699509926,-0.3821657701320064,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,101,17,69.54640171117398,False,-3.4773963965925723,-7.786088389904739,14.188199117080936,-0.7594887017808922,2.8138344951205627,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,101,18,72.0671576744819,False,0.6571565680718296,1.8581113875056012,-0.47192337150298025,0.5976461508109256,-0.1403235903446226,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,101,19,75.70469069908393,False,-0.007960442576683588,9.046538665525748,2.5735935774031935,1.5963560950317752,0.2632246538233368,False,,,,,,,,False,,,,,,,,False,False,False,False
phase_scrambled,1,101,20,77.1448400688748,False,1.565378647681417,0.931416553210999,-0.62985115907336,-0.6701577742236984,-0.9778052754286997,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,0,5,1,14.134725141734695,True,2.5469781398855673,-0.6032542492998392,-2.145277822384999,-0.3128135869581268,-1.2222426792019765,True,13.8452576892993,2.6336163392903122,5.7251453643529215,3.0734500743184707,peak_5,9,-0.2894674524353942,True,15.712596757556454,-0.968885323785639,0.3100315547845184,0.3621350640674109,min_5,10,1.5778716158217598,False,False,True,True
shuffled_rates,0,5,2,21.022039638771556,True,2.002024757977412,0.26727635058149946,-2.356028583966916,0.1431865730463115,-1.1521325192700018,True,21.135750667352234,2.0172146416493875,4.356724236803132,2.538479368169201,peak_8,15,0.11371102858067772,True,19.451993497961702,-1.1319196453406453,0.7154345375757941,0.5309977922299299,min_7,14,-1.570046140809854,False,False,True,True
shuffled_rates,0,5,3,25.01085758014569,True,1.8806997455783998,0.3565887744479588,-2.2342540838387337,0.10953569724951157,-1.1150347189909582,True,25.174298550405876,1.9096240641556483,4.348493769602624,2.7149971882327693,peak_9,17,0.16344097026018645,True,23.08486593415278,-2.438961410581838,4.348493769602624,1.4763121601639797,min_8,16,-1.9259916459929087,False,False,True,True
shuffled_rates,0,5,4,30.424876125859512,True,1.3268051513495989,-0.8029668075012234,-3.2985105723832704,0.1435351770221548,-0.8872890446810904,True,30.167836124625,1.4282490885379597,1.3832501934207038,1.33768572764493,peak_11,21,-0.2570400012345111,True,31.21700176316051,0.04483608293789165,1.3832501934207038,0.7458301778036502,min_11,22,0.7921256373009982,False,False,True,True
shuffled_rates,0,5,5,32.93506158773919,True,1.8138067275412466,-1.0443978513997436,-2.5893829318828345,-0.7380443259362619,-1.1295864888415186,True,32.519992801955546,2.0297042633020594,4.733963620512618,4.7247699114873924,peak_12,23,-0.4150687857836459,True,31.21700176316051,0.04483608293789165,1.3832501934207038,0.7458301778036502,min_11,22,-1.7180598245786811,False,False,True,True
shuffled_rates,0,5,6,37.586178158825675,True,1.3601970228509856,-0.12089041214889984,-2.144578405799181,-0.02052597929675204,-0.9290769536546146,True,37.528868087172846,1.3636420145122936,2.893629423948017,2.4225797709324888,peak_13,25,-0.057310071652828753,True,39.13124843850505,-1.5261095122875636,0.23257267800708692,0.3169056563141112,min_13,26,1.545070279679372,False,False,True,True
