dataset,replicate,prime_cutoff,kind,tau,phase_slope
shuffled_rates,1,29,stationary_phase,47.109526164572074,0.0
shuffled_rates,1,29,stationary_phase,48.22783839806085,0.0
shuffled_rates,1,29,stationary_phase,49.06010385309378,0.0
shuffled_rates,1,29,stationary_phase,50.24452985314163,0.0
shuffled_rates,1,29,stationary_phase,52.3810061765443,0.0
shuffled_rates,1,29,stationary_phase,53.782509444529836,0.0
shuffled_rates,1,29,stationary_phase,55.14408167750287,0.0
shuffled_rates,1,29,stationary_phase,55.7147961678244,0.0
shuffled_rates,1,29,stationary_phase,56.25027327738399,0.0
shuffled_rates,1,29,stationary_phase,57.480400343719914,0.0
shuffled_rates,1,29,stationary_phase,58.74720326650077,0.0
shuffled_rates,1,29,stationary_phase,59.56142449893932,0.0
shuffled_rates,1,29,rotation_max_grid,1.1400000000000001,-4.793318823148552
shuffled_rates,1,29,rotation_max_grid,1.94,2.5557337585822157
shuffled_rates,1,29,rotation_max_grid,2.9,-2.244466444712222
shuffled_rates,1,29,rotation_max_grid,3.38,-0.9208342622969757
shuffled_rates,1,29,rotation_max_grid,3.86,4.469462011255345
shuffled_rates,1,29,rotation_max_grid,5.2,-1.9427328239287638
shuffled_rates,1,29,rotation_max_grid,5.6000000000000005,0.5622124300564342
shuffled_rates,1,29,rotation_max_grid,5.94,-0.9396739251310912
shuffled_rates,1,29,rotation_max_grid,6.46,1.5449780372663287
shuffled_rates,1,29,rotation_max_grid,6.98,-1.5984745596178498
shuffled_rates,1,29,rotation_max_grid,7.5,2.9176432841667297
shuffled_rates,1,29,rotation_max_grid,7.78,3.241646439078285
shuffled_rates,1,29,rotation_max_grid,8.52,-1.912097435430374
shuffled_rates,1,29,rotation_max_grid,9.4,1.5867534223503852
shuffled_rates,1,29,rotation_max_grid,9.700000000000001,2.336852143970411
shuffled_rates,1,29,rotation_max_grid,10.46,-1.5671268657243778
shuffled_rates,1,29,rotation_max_grid,11.18,1.740771458144226
shuffled_rates,1,29,rotation_max_grid,11.46,-0.10017993819831217
shuffled_rates,1,29,rotation_max_grid,11.72,1.6860106677936766
shuffled_rates,1,29,rotation_max_grid,12.46,-0.6639298195756587
shuffled_rates,1,29,rotation_max_grid,13.02,4.363538976051215
shuffled_rates,1,29,rotation_max_grid,13.9,-3.3779619112965142
shuffled_rates,1,29,rotation_max_grid,14.120000000000001,-3.3732123771480897
shuffled_rates,1,29,rotation_max_grid,14.92,1.9845029010082482
shuffled_rates,1,29,rotation_max_grid,15.24,-0.1302084483563862
shuffled_rates,1,29,rotation_max_grid,15.620000000000001,3.290362139188896
shuffled_rates,1,29,rotation_max_grid,16.080000000000002,1.3796821463112825
shuffled_rates,1,29,rotation_max_grid,16.48,-1.0098326646850162
shuffled_rates,1,29,rotation_max_grid,16.82,1.5564549542064805
shuffled_rates,1,29,rotation_max_grid,17.56,-1.2532574231569216
shuffled_rates,1,29,rotation_max_grid,18.26,-1.515752990805197
shuffled_rates,1,29,rotation_max_grid,18.66,0.6238497892548092
shuffled_rates,1,29,rotation_max_grid,18.94,-0.823383868140476
shuffled_rates,1,29,rotation_max_grid,19.5,5.915876986599954
shuffled_rates,1,29,rotation_max_grid,20.26,-0.8187165345923955
shuffled_rates,1,29,rotation_max_grid,20.5,0.038720019129616035
shuffled_rates,1,29,rotation_max_grid,21.04,-3.295441434759603
shuffled_rates,1,29,rotation_max_grid,22.38,4.040247349581631
shuffled_rates,1,29,rotation_max_grid,23.0,-1.933725042233799
shuffled_rates,1,29,rotation_max_grid,23.44,2.0671897231153458
shuffled_rates,1,29,rotation_max_grid,23.8,-0.3820297477856516
shuffled_rates,1,29,rotation_max_grid,24.26,3.18217727570822
shuffled_rates,1,29,rotation_max_grid,25.1,-4.059441164718115
shuffled_rates,1,29,rotation_max_grid,26.080000000000002,3.6686228824553258
shuffled_rates,1,29,rotation_max_grid,26.72,-0.5097446781210938
shuffled_rates,1,29,rotation_max_grid,27.32,1.6280968395187183
shuffled_rates,1,29,rotation_max_grid,27.62,-0.4083464208999141
shuffled_rates,1,29,rotation_max_grid,27.98,2.101167677535712
shuffled_rates,1,29,rotation_max_grid,28.46,-1.4188395572261672
shuffled_rates,1,29,rotation_max_grid,29.060000000000002,1.6828323842127266
shuffled_rates,1,29,rotation_max_grid,29.84,1.9562856545612337
shuffled_rates,1,29,rotation_max_grid,30.560000000000002,-3.790809422746056
shuffled_rates,1,29,rotation_max_grid,31.26,2.247973034129343
shuffled_rates,1,29,rotation_max_grid,31.76,4.1526220001510055
shuffled_rates,1,29,rotation_max_grid,32.86,-3.904142031812758
shuffled_rates,1,29,rotation_max_grid,33.62,1.247543137324901
shuffled_rates,1,29,rotation_max_grid,34.160000000000004,1.1244056894728853
shuffled_rates,1,29,rotation_max_grid,34.74,-1.9313380224394385
shuffled_rates,1,29,rotation_max_grid,35.46,5.358062388166916
shuffled_rates,1,29,rotation_max_grid,36.46,-1.0139524232131283
shuffled_rates,1,29,rotation_max_grid,37.0,-1.6109701065176276
shuffled_rates,1,29,rotation_max_grid,37.32,0.16001884943026326
shuffled_rates,1,29,rotation_max_grid,37.84,-1.8135727745632735
shuffled_rates,1,29,rotation_max_grid,39.1,6.703217934677227
shuffled_rates,1,29,rotation_max_grid,39.74,-0.9816303627627034
shuffled_rates,1,29,rotation_max_grid,40.64,-2.695496394110529
shuffled_rates,1,29,rotation_max_grid,41.34,-1.7584221923161172
shuffled_rates,1,29,rotation_max_grid,42.0,3.100632498395382
shuffled_rates,1,29,rotation_max_grid,42.52,-0.40977251710683354
shuffled_rates,1,29,rotation_max_grid,42.92,4.104042914757794
shuffled_rates,1,29,rotation_max_grid,43.5,-3.7582516538937525
shuffled_rates,1,29,rotation_max_grid,44.32,1.1922095765608756
shuffled_rates,1,29,rotation_max_grid,44.78,2.9673599742859054
shuffled_rates,1,29,rotation_max_grid,45.68,-2.8955265038553826
shuffled_rates,1,29,rotation_max_grid,46.72,6.7552035661100645
shuffled_rates,1,29,rotation_max_grid,47.660000000000004,-3.7343184125695177
shuffled_rates,1,29,rotation_max_grid,48.5,4.038179477388166
shuffled_rates,1,29,rotation_max_grid,49.620000000000005,-3.187615600365212
shuffled_rates,1,29,rotation_max_grid,50.42,1.3125366714416933
shuffled_rates,1,29,rotation_max_grid,50.76,2.5724240096011335
shuffled_rates,1,29,rotation_max_grid,51.6,2.05403184400352
shuffled_rates,1,29,rotation_max_grid,52.22,1.6185993609673166
shuffled_rates,1,29,rotation_max_grid,52.800000000000004,-3.0599792253535054
shuffled_rates,1,29,rotation_max_grid,54.1,2.8307783875482984
shuffled_rates,1,29,rotation_max_grid,54.7,3.0680456175541524
shuffled_rates,1,29,rotation_max_grid,55.300000000000004,-0.2965890224244303
shuffled_rates,1,29,rotation_max_grid,55.56,-0.27718717162968903
shuffled_rates,1,29,rotation_max_grid,55.980000000000004,2.065917963007358
shuffled_rates,1,29,rotation_max_grid,56.88,-3.869586656573345
shuffled_rates,1,29,rotation_max_grid,57.88,4.903596467984005
shuffled_rates,1,29,rotation_max_grid,58.54,2.3849086821469854
shuffled_rates,1,29,rotation_max_grid,59.18,-3.211753611559789
shuffled_rates,1,29,rotation_max_grid,59.74,2.2062926090764563
shuffled_rates,1,101,stationary_phase,0.33086667089853633,0.0
shuffled_rates,1,101,stationary_phase,1.2353739453047379,0.0
shuffled_rates,1,101,stationary_phase,1.8467421282916723,0.0
shuffled_rates,1,101,stationary_phase,2.595189298926852,0.0
shuffled_rates,1,101,stationary_phase,3.2169285033128743,0.0
shuffled_rates,1,101,stationary_phase,4.060363573853709,0.0
shuffled_rates,1,101,stationary_phase,4.534334782630777,0.0
shuffled_rates,1,101,stationary_phase,5.17440430285291,0.0
shuffled_rates,1,101,stationary_phase,5.927614212228292,0.0
shuffled_rates,1,101,stationary_phase,6.698544868674393,0.0
shuffled_rates,1,101,stationary_phase,7.367930629724968,0.0
shuffled_rates,1,101,stationary_phase,8.106481859999509,0.0
shuffled_rates,1,101,stationary_phase,8.85214877254921,0.0
shuffled_rates,1,101,stationary_phase,9.905289010003228,0.0
shuffled_rates,1,101,stationary_phase,10.598095683970058,0.0
shuffled_rates,1,101,stationary_phase,11.40380847739822,0.0
shuffled_rates,1,101,stationary_phase,11.669558730449408,0.0
shuffled_rates,1,101,stationary_phase,12.133134534724114,0.0
shuffled_rates,1,101,stationary_phase,12.32324960359321,0.0
shuffled_rates,1,101,stationary_phase,12.813112452282159,0.0
shuffled_rates,1,101,stationary_phase,13.680398314439126,0.0
shuffled_rates,1,101,stationary_phase,14.311692003748616,0.0
shuffled_rates,1,101,stationary_phase,14.454544777074931,0.0
shuffled_rates,1,101,stationary_phase,14.800425248508047,0.0
shuffled_rates,1,101,stationary_phase,15.130546647510815,0.0
shuffled_rates,1,101,stationary_phase,15.564700817580643,0.0
shuffled_rates,1,101,stationary_phase,15.946718735335464,0.0
shuffled_rates,1,101,stationary_phase,16.187434057141008,0.0
shuffled_rates,1,101,stationary_phase,16.445253137319654,0.0
shuffled_rates,1,101,stationary_phase,17.150336400315467,0.0
shuffled_rates,1,101,stationary_phase,17.383446466104303,0.0
shuffled_rates,1,101,stationary_phase,17.558783496167077,0.0
shuffled_rates,1,101,stationary_phase,17.792948581442612,0.0
shuffled_rates,1,101,stationary_phase,18.282993290314966,0.0
shuffled_rates,1,101,stationary_phase,18.821335890837183,0.0
shuffled_rates,1,101,stationary_phase,18.906840452216326,0.0
shuffled_rates,1,101,stationary_phase,19.262368540483276,0.0
shuffled_rates,1,101,stationary_phase,19.99479647743839,0.0
shuffled_rates,1,101,stationary_phase,20.616843771347394,0.0
shuffled_rates,1,101,stationary_phase,21.473852504494353,0.0
shuffled_rates,1,101,stationary_phase,22.106428982080853,0.0
shuffled_rates,1,101,stationary_phase,22.908858121178987,0.0
shuffled_rates,1,101,stationary_phase,23.740831532822757,0.0
shuffled_rates,1,101,stationary_phase,24.283324043520224,0.0
shuffled_rates,1,101,stationary_phase,24.61531451585177,0.0
shuffled_rates,1,101,stationary_phase,25.719536517736614,0.0
shuffled_rates,1,101,stationary_phase,26.401818634259673,0.0
shuffled_rates,1,101,stationary_phase,27.1542321725716,0.0
shuffled_rates,1,101,stationary_phase,27.425709648131278,0.0
shuffled_rates,1,101,stationary_phase,27.807300899375274,0.0
shuffled_rates,1,101,stationary_phase,27.938920940095514,0.0
shuffled_rates,1,101,stationary_phase,28.449810149458276,0.0
shuffled_rates,1,101,stationary_phase,28.911896187364245,0.0
shuffled_rates,1,101,stationary_phase,29.459613941301658,0.0
shuffled_rates,1,101,stationary_phase,29.58948874609298,0.0
shuffled_rates,1,101,stationary_phase,29.780414792816874,0.0
shuffled_rates,1,101,stationary_phase,30.277773124487627,0.0
shuffled_rates,1,101,stationary_phase,31.120670724928317,0.0
shuffled_rates,1,101,stationary_phase,31.76287757413223,0.0
shuffled_rates,1,101,stationary_phase,32.59751444531085,0.0
shuffled_rates,1,101,stationary_phase,32.727218302928975,0.0
shuffled_rates,1,101,stationary_phase,32.9670653409568,0.0
shuffled_rates,1,101,stationary_phase,33.16220848019521,0.0
shuffled_rates,1,101,stationary_phase,33.749888058636515,0.0
shuffled_rates,1,101,stationary_phase,34.262925437216936,0.0
shuffled_rates,1,101,stationary_phase,34.41210407774526,0.0
shuffled_rates,1,101,stationary_phase,34.590821485628375,0.0
shuffled_rates,1,101,stationary_phase,35.173166654397505,0.0
shuffled_rates,1,101,stationary_phase,35.58401535831678,0.0
shuffled_rates,1,101,stationary_phase,35.868353396648196,0.0
shuffled_rates,1,101,stationary_phase,36.017272825127726,0.0
shuffled_rates,1,101,stationary_phase,36.452086294389424,0.0
shuffled_rates,1,101,stationary_phase,37.01707660506351,0.0
shuffled_rates,1,101,stationary_phase,37.31919207292119,0.0
shuffled_rates,1,101,stationary_phase,37.442469063552565,0.0
shuffled_rates,1,101,stationary_phase,38.015545178953914,0.0
shuffled_rates,1,101,stationary_phase,38.56710674567151,0.0
shuffled_rates,1,101,stationary_phase,38.717396695480545,0.0
shuffled_rates,1,101,stationary_phase,38.90869936159493,0.0
shuffled_rates,1,101,stationary_phase,39.33972144886159,0.0
shuffled_rates,1,101,stationary_phase,40.35217645770598,0.0
shuffled_rates,1,101,stationary_phase,41.57272168835079,0.0
shuffled_rates,1,101,stationary_phase,42.37861174149607,0.0
shuffled_rates,1,101,stationary_phase,43.07195596076753,0.0
shuffled_rates,1,101,stationary_phase,43.21315037620589,0.0
shuffled_rates,1,101,stationary_phase,43.49981494719896,0.0
shuffled_rates,1,101,stationary_phase,43.610636041718024,0.0
shuffled_rates,1,101,stationary_phase,44.03327205205481,0.0
shuffled_rates,1,101,stationary_phase,44.256609881716145,0.0
shuffled_rates,1,101,stationary_phase,44.37154390841099,0.0
shuffled_rates,1,101,stationary_phase,44.74743108555007,0.0
shuffled_rates,1,101,stationary_phase,44.838642737086175,0.0
shuffled_rates,1,101,stationary_phase,44.999682387841794,0.0
shuffled_rates,1,101,stationary_phase,45.90810839713731,0.0
shuffled_rates,1,101,stationary_phase,46.13062978575099,0.0
shuffled_rates,1,101,stationary_phase,46.80186700507018,0.0
shuffled_rates,1,101,stationary_phase,47.67617511904956,0.0
shuffled_rates,1,101,stationary_phase,48.59686377566357,0.0
shuffled_rates,1,101,stationary_phase,49.159065507984046,0.0
shuffled_rates,1,101,stationary_phase,50.143306771590325,0.0
shuffled_rates,1,101,stationary_phase,50.60836016589246,0.0
shuffled_rates,1,101,stationary_phase,51.591322993443434,0.0
shuffled_rates,1,101,stationary_phase,51.97703776378774,0.0
shuffled_rates,1,101,stationary_phase,52.065495491728605,0.0
shuffled_rates,1,101,stationary_phase,52.51233260415897,0.0
shuffled_rates,1,101,stationary_phase,53.03440498445206,0.0
shuffled_rates,1,101,stationary_phase,53.31141970401818,0.0
shuffled_rates,1,101,stationary_phase,53.86940673361948,0.0
shuffled_rates,1,101,stationary_phase,54.11078050032009,0.0
shuffled_rates,1,101,stationary_phase,54.38204132331587,0.0
shuffled_rates,1,101,stationary_phase,54.735729702276885,0.0
shuffled_rates,1,101,stationary_phase,55.34663168380583,0.0
shuffled_rates,1,101,stationary_phase,56.15933954399209,0.0
shuffled_rates,1,101,stationary_phase,56.99550761548831,0.0
shuffled_rates,1,101,stationary_phase,57.71624623856116,0.0
shuffled_rates,1,101,stationary_phase,58.3528393554868,0.0
shuffled_rates,1,101,stationary_phase,59.068935459076435,0.0
shuffled_rates,1,101,stationary_phase,59.793555474877195,0.0
shuffled_rates,1,101,rotation_max_grid,0.8,-13.711525361036887
shuffled_rates,1,101,rotation_max_grid,1.44,20.55517163531937
shuffled_rates,1,101,rotation_max_grid,2.2600000000000002,-9.076407239784784
shuffled_rates,1,101,rotation_max_grid,2.88,16.300577308290368
shuffled_rates,1,101,rotation_max_grid,3.7600000000000002,-7.1901321619982
shuffled_rates,1,101,rotation_max_grid,4.32,12.835253576261168
shuffled_rates,1,101,rotation_max_grid,4.84,-4.062083063975491
shuffled_rates,1,101,rotation_max_grid,5.44,2.047425215425666
shuffled_rates,1,101,rotation_max_grid,5.76,10.814489972446536
shuffled_rates,1,101,rotation_max_grid,6.34,-5.502122838341834
shuffled_rates,1,101,rotation_max_grid,6.84,2.937123897481775
shuffled_rates,1,101,rotation_max_grid,7.18,11.016946142813447
shuffled_rates,1,101,rotation_max_grid,7.66,-4.029410718183938
shuffled_rates,1,101,rotation_max_grid,8.2,1.1624900647210261
shuffled_rates,1,101,rotation_max_grid,8.620000000000001,12.420755059925918
shuffled_rates,1,101,rotation_max_grid,9.22,-5.837697627606554
shuffled_rates,1,101,rotation_max_grid,9.72,-2.789979733768784
shuffled_rates,1,101,rotation_max_grid,10.06,11.532567412881466
shuffled_rates,1,101,rotation_max_grid,10.38,3.2813102687340696
shuffled_rates,1,101,rotation_max_grid,10.72,-1.432050551749431
shuffled_rates,1,101,rotation_max_grid,11.18,-4.231968452637646
shuffled_rates,1,101,rotation_max_grid,11.5,8.271674231406648
shuffled_rates,1,101,rotation_max_grid,11.98,-1.6911576423455719
shuffled_rates,1,101,rotation_max_grid,12.24,1.36858983359926
shuffled_rates,1,101,rotation_max_grid,12.58,-3.888654234013464
shuffled_rates,1,101,rotation_max_grid,12.94,10.64576696070993
shuffled_rates,1,101,rotation_max_grid,13.58,1.1353406982684506
shuffled_rates,1,101,rotation_max_grid,14.14,-5.0413741666197
shuffled_rates,1,101,rotation_max_grid,14.38,5.403299725972089
shuffled_rates,1,101,rotation_max_grid,14.56,-3.0301893046993684
shuffled_rates,1,101,rotation_max_grid,14.98,2.758220614416823
shuffled_rates,1,101,rotation_max_grid,15.36,-2.3053665395676783
shuffled_rates,1,101,rotation_max_grid,15.82,10.650501929347538
shuffled_rates,1,101,rotation_max_grid,16.04,-1.6312957622752045
shuffled_rates,1,101,rotation_max_grid,16.32,1.9600555766333474
shuffled_rates,1,101,rotation_max_grid,16.94,-2.636329227848944
shuffled_rates,1,101,rotation_max_grid,17.26,8.003835662285278
shuffled_rates,1,101,rotation_max_grid,17.46,-0.8981703516985463
shuffled_rates,1,101,rotation_max_grid,17.68,1.8417132197132466
shuffled_rates,1,101,rotation_max_grid,18.02,-3.297821177218163
shuffled_rates,1,101,rotation_max_grid,18.400000000000002,0.9432586964703258
shuffled_rates,1,101,rotation_max_grid,18.7,8.539428409121859
shuffled_rates,1,101,rotation_max_grid,18.86,-0.46378991216480564
shuffled_rates,1,101,rotation_max_grid,19.080000000000002,4.147909552823552
shuffled_rates,1,101,rotation_max_grid,19.6,-4.925929156409365
shuffled_rates,1,101,rotation_max_grid,20.14,9.610470757028201
shuffled_rates,1,101,rotation_max_grid,20.42,2.3598873017882798
shuffled_rates,1,101,rotation_max_grid,20.76,-0.8856742865842071
shuffled_rates,1,101,rotation_max_grid,21.240000000000002,-4.665613532920202
shuffled_rates,1,101,rotation_max_grid,21.580000000000002,8.730572194795728
shuffled_rates,1,101,rotation_max_grid,21.78,3.227540140175555
shuffled_rates,1,101,rotation_max_grid,22.46,-3.766869052447651
shuffled_rates,1,101,rotation_max_grid,22.740000000000002,-3.3980535845810915
shuffled_rates,1,101,rotation_max_grid,23.02,8.844297426647472
shuffled_rates,1,101,rotation_max_grid,23.56,3.1247763370539796
shuffled_rates,1,101,rotation_max_grid,24.02,-3.6033631553413032
shuffled_rates,1,101,rotation_max_grid,24.44,12.332537537590094
shuffled_rates,1,101,rotation_max_grid,24.82,-3.733856408882
shuffled_rates,1,101,rotation_max_grid,25.36,-4.402302415550405
shuffled_rates,1,101,rotation_max_grid,25.88,13.845840466425576
shuffled_rates,1,101,rotation_max_grid,26.86,-3.6206674545651225
shuffled_rates,1,101,rotation_max_grid,27.32,9.364340567718989
shuffled_rates,1,101,rotation_max_grid,27.560000000000002,-2.886834739305714
shuffled_rates,1,101,rotation_max_grid,27.88,0.28739983950537573
shuffled_rates,1,101,rotation_max_grid,28.22,-2.732915454831579
shuffled_rates,1,101,rotation_max_grid,28.76,11.806361245172793
shuffled_rates,1,101,rotation_max_grid,29.1,-3.1453038432896094
shuffled_rates,1,101,rotation_max_grid,29.52,0.1698237205952134
shuffled_rates,1,101,rotation_max_grid,29.7,-0.4160380567368165
shuffled_rates,1,101,rotation_max_grid,29.96,2.4622851159379393
shuffled_rates,1,101,rotation_max_grid,30.2,7.659247819409594
shuffled_rates,1,101,rotation_max_grid,30.52,-6.393257479710429
shuffled_rates,1,101,rotation_max_grid,31.34,6.200069300379512
shuffled_rates,1,101,rotation_max_grid,31.64,10.626372048499075
shuffled_rates,1,101,rotation_max_grid,31.98,-3.409496957572485
shuffled_rates,1,101,rotation_max_grid,32.660000000000004,0.5846548426174557
shuffled_rates,1,101,rotation_max_grid,32.86,-1.9481764350693525
shuffled_rates,1,101,rotation_max_grid,33.08,7.453508138704558
shuffled_rates,1,101,rotation_max_grid,33.36,-4.774571701465793
shuffled_rates,1,101,rotation_max_grid,34.04,6.960198920223054
shuffled_rates,1,101,rotation_max_grid,34.34,-1.1840100055149227
shuffled_rates,1,101,rotation_max_grid,34.5,6.3360903164891385
shuffled_rates,1,101,rotation_max_grid,34.74,-3.831592052077794
shuffled_rates,1,101,rotation_max_grid,35.4,4.312552817546293
shuffled_rates,1,101,rotation_max_grid,35.76,-2.711043136054647
shuffled_rates,1,101,rotation_max_grid,35.94,5.571586785025505
shuffled_rates,1,101,rotation_max_grid,36.18,-5.481176011885194
shuffled_rates,1,101,rotation_max_grid,36.74,9.030472357523456
shuffled_rates,1,101,rotation_max_grid,37.2,-3.3885953201764094
shuffled_rates,1,101,rotation_max_grid,37.38,4.538159843241808
shuffled_rates,1,101,rotation_max_grid,37.660000000000004,-7.849912666225622
shuffled_rates,1,101,rotation_max_grid,38.24,5.588418884438862
shuffled_rates,1,101,rotation_max_grid,38.660000000000004,-1.0120124097846754
shuffled_rates,1,101,rotation_max_grid,38.82,6.962728029219409
shuffled_rates,1,101,rotation_max_grid,39.06,-4.265775327463392
shuffled_rates,1,101,rotation_max_grid,39.5,2.347189824416902
shuffled_rates,1,101,rotation_max_grid,39.88,1.4096097350002703
shuffled_rates,1,101,rotation_max_grid,40.26,8.179916776423559
shuffled_rates,1,101,rotation_max_grid,40.56,-5.246291834711875
shuffled_rates,1,101,rotation_max_grid,41.08,-2.4913824118710926
shuffled_rates,1,101,rotation_max_grid,41.42,-2.927118011507652
shuffled_rates,1,101,rotation_max_grid,41.7,11.272860743420617
shuffled_rates,1,101,rotation_max_grid,42.2,2.2646533099461243
shuffled_rates,1,101,rotation_max_grid,42.94,-4.30513228327067
shuffled_rates,1,101,rotation_max_grid,43.14,5.310873430699602
shuffled_rates,1,101,rotation_max_grid,43.32,-3.024718614058509
shuffled_rates,1,101,rotation_max_grid,43.56,0.5320641236552623
shuffled_rates,1,101,rotation_max_grid,43.78,-2.290247347296176
shuffled_rates,1,101,rotation_max_grid,44.14,0.3836111101264491
shuffled_rates,1,101,rotation_max_grid,44.32,-0.2015203847951546
shuffled_rates,1,101,rotation_max_grid,44.58,10.731299457778603
shuffled_rates,1,101,rotation_max_grid,44.78,-0.28116725474006676
shuffled_rates,1,101,rotation_max_grid,44.92,0.6784200324016878
shuffled_rates,1,101,rotation_max_grid,45.160000000000004,-1.3150599186256555
shuffled_rates,1,101,rotation_max_grid,45.38,-1.1468274819059743
shuffled_rates,1,101,rotation_max_grid,45.800000000000004,-1.7132744612786865
shuffled_rates,1,101,rotation_max_grid,46.02,7.655659264119754
shuffled_rates,1,101,rotation_max_grid,46.2,-0.8601155226215336
shuffled_rates,1,101,rotation_max_grid,46.52,-4.055030453690005
shuffled_rates,1,101,rotation_max_grid,47.12,3.751211553712824
shuffled_rates,1,101,rotation_max_grid,47.46,10.742201106559488
shuffled_rates,1,101,rotation_max_grid,48.02,-6.830772651960231
shuffled_rates,1,101,rotation_max_grid,48.9,13.744733592344625
shuffled_rates,1,101,rotation_max_grid,49.5,-5.158369090772471
shuffled_rates,1,101,rotation_max_grid,49.94,-2.526759968263714
shuffled_rates,1,101,rotation_max_grid,50.34,14.24030353829186
shuffled_rates,1,101,rotation_max_grid,51.120000000000005,-3.975542198505436
shuffled_rates,1,101,rotation_max_grid,51.34,-4.219635304989038
shuffled_rates,1,101,rotation_max_grid,51.76,13.010993277274132
shuffled_rates,1,101,rotation_max_grid,52.02,-0.1953093362240354
shuffled_rates,1,101,rotation_max_grid,52.34,2.2316706782054867
shuffled_rates,1,101,rotation_max_grid,52.82,-4.482886475028562
shuffled_rates,1,101,rotation_max_grid,53.2,9.57606528302884
shuffled_rates,1,101,rotation_max_grid,53.5,-3.516128797653596
shuffled_rates,1,101,rotation_max_grid,53.980000000000004,0.8071513233639462
shuffled_rates,1,101,rotation_max_grid,54.26,-1.1622016862524602
shuffled_rates,1,101,rotation_max_grid,54.64,8.243536230789202
shuffled_rates,1,101,rotation_max_grid,54.84,-3.048289110093465
shuffled_rates,1,101,rotation_max_grid,55.18,-0.7069358449679118
shuffled_rates,1,101,rotation_max_grid,55.78,4.606538737889501
shuffled_rates,1,101,rotation_max_grid,56.08,8.068813772791456
shuffled_rates,1,101,rotation_max_grid,56.44,-8.163077584197252
shuffled_rates,1,101,rotation_max_grid,57.22,3.9670942372807745
shuffled_rates,1,101,rotation_max_grid,57.52,14.273645718281706
shuffled_rates,1,101,rotation_max_grid,58.0,-5.523668265671186
shuffled_rates,1,101,rotation_max_grid,58.54,4.10423168197753
shuffled_rates,1,101,rotation_max_grid,58.96,9.138952484926284
shuffled_rates,1,101,rotation_max_grid,59.42,-7.268365693162121
shuffled_rates,1,101,rotation_max_grid,59.96,3.8648262397816575
raised_cosine,0,5,stationary_phase,1.024409162762715,0.0
raised_cosine,0,5,stationary_phase,5.236749025314496,0.0
raised_cosine,0,5,stationary_phase,6.22172276760917,0.0
raised_cosine,0,5,stationary_phase,8.238333059065408,0.0
raised_cosine,0,5,stationary_phase,9.956951269999777,0.0
raised_cosine,0,5,stationary_phase,10.84976803620208,0.0
raised_cosine,0,5,stationary_phase,11.939808247071662,0.0
raised_cosine,0,5,stationary_phase,16.530280225759178,0.0
raised_cosine,0,5,stationary_phase,18.98403611985769,0.0
raised_cosine,0,5,stationary_phase,22.39717489365643,0.0
raised_cosine,0,5,stationary_phase,23.359192426956366,0.0
raised_cosine,0,5,stationary_phase,26.36082640097392,0.0
raised_cosine,0,5,stationary_phase,29.15852181452376,0.0
raised_cosine,0,5,stationary_phase,33.79536324671452,0.0
raised_cosine,0,5,stationary_phase,37.08275533341488,0.0
raised_cosine,0,5,stationary_phase,39.543985734761335,0.0
raised_cosine,0,5,stationary_phase,40.514087560682086,0.0
raised_cosine,0,5,stationary_phase,44.40708210964962,0.0
raised_cosine,0,5,stationary_phase,46.544839605228695,0.0
raised_cosine,0,5,stationary_phase,50.98465547130682,0.0
raised_cosine,0,5,stationary_phase,51.99707051427885,0.0
raised_cosine,0,5,stationary_phase,53.54865185220257,0.0
raised_cosine,0,5,stationary_phase,55.2341605582162,0.0
raised_cosine,0,5,stationary_phase,56.659359954151455,0.0
raised_cosine,0,5,stationary_phase,57.68226292922506,0.0
raised_cosine,0,5,rotation_max_grid,3.3200000000000003,-0.316212330570269
raised_cosine,0,5,rotation_max_grid,5.72,0.3377301025319486
raised_cosine,0,5,rotation_max_grid,7.18,-0.22411051829791379
raised_cosine,0,5,rotation_max_grid,9.06,0.9596519248063748
raised_cosine,0,5,rotation_max_grid,10.42,-0.09351256011283868
raised_cosine,0,5,rotation_max_grid,11.44,0.36223198406256685
raised_cosine,0,5,rotation_max_grid,14.120000000000001,-0.32512469941318134
raised_cosine,0,5,rotation_max_grid,17.28,0.602747950550685
raised_cosine,0,5,rotation_max_grid,18.1,1.0709743503737057
raised_cosine,0,5,rotation_max_grid,20.82,-0.29603526000265884
raised_cosine,0,5,rotation_max_grid,22.88,0.3307623256148675
raised_cosine,0,5,rotation_max_grid,24.76,-0.2813488067135691
raised_cosine,0,5,rotation_max_grid,27.2,1.0033405598075058
raised_cosine,0,5,rotation_max_grid,28.560000000000002,0.4564623834774955
raised_cosine,0,5,rotation_max_grid,31.52,-0.3265923733862107
raised_cosine,0,5,rotation_max_grid,34.32,0.3875530626421232
raised_cosine,0,5,rotation_max_grid,36.26,0.9702755907988192
raised_cosine,0,5,rotation_max_grid,38.38,-0.25477827703120515
raised_cosine,0,5,rotation_max_grid,40.04,0.3331627133961913
raised_cosine,0,5,rotation_max_grid,42.300000000000004,-0.3090561756889584
raised_cosine,0,5,rotation_max_grid,45.42,1.3540944677076583
raised_cosine,0,5,rotation_max_grid,48.94,-0.32123034936142336
raised_cosine,0,5,rotation_max_grid,51.480000000000004,0.345293183836312
raised_cosine,0,5,rotation_max_grid,52.74,-0.18019812776567806
