zero_index,gamma,p_ext,P_int,E,standard_mass_equivalent,equivalence_error,standard_KG_E
3,25.01085758014569,4.799999999999997,25.01085758014569,25.467292688747484,25.01085758014569,0.0,25.467292688747484
3,25.01085758014569,5.399999999999999,25.01085758014569,25.587164690413257,25.01085758014569,0.0,25.587164690413257
3,25.01085758014569,6.0,25.01085758014569,25.72047816224129,25.01085758014569,0.0,25.72047816224129
3,25.01085758014569,6.600000000000001,25.01085758014569,25.867025281124445,25.01085758014569,0.0,25.867025281124445
3,25.01085758014569,7.199999999999996,25.01085758014569,26.026582505091422,25.01085758014569,0.0,26.026582505091422
3,25.01085758014569,7.799999999999997,25.01085758014569,26.198912131886907,25.01085758014569,0.0,26.198912131886907
3,25.01085758014569,8.399999999999999,25.01085758014569,26.38376388793553,25.01085758014569,0.0,26.38376388793553
3,25.01085758014569,9.0,25.01085758014569,26.580876526072856,25.01085758014569,0.0,26.580876526072856
3,25.01085758014569,9.600000000000001,25.01085758014569,26.78997941198035,25.01085758014569,0.0,26.78997941198035
3,25.01085758014569,10.199999999999996,25.01085758014569,27.0107940811508,25.01085758014569,0.0,27.0107940811508
3,25.01085758014569,10.799999999999997,25.01085758014569,27.243035750340507,25.01085758014569,0.0,27.243035750340507
3,25.01085758014569,11.399999999999999,25.01085758014569,27.486414769742726,25.01085758014569,0.0,27.486414769742726
3,25.01085758014569,12.0,25.01085758014569,27.740638004457125,25.01085758014569,0.0,27.740638004457125
3,25.01085758014569,12.600000000000001,25.01085758014569,28.00541013615639,25.01085758014569,0.0,28.00541013615639
3,25.01085758014569,13.199999999999996,25.01085758014569,28.280434878097807,25.01085758014569,0.0,28.280434878097807
3,25.01085758014569,13.799999999999997,25.01085758014569,28.565416098743093,25.01085758014569,0.0,28.565416098743093
3,25.01085758014569,14.399999999999999,25.01085758014569,28.86005885119313,25.01085758014569,0.0,28.86005885119313
3,25.01085758014569,15.0,25.01085758014569,29.16407030738904,25.01085758014569,0.0,29.16407030738904
3,25.01085758014569,15.600000000000001,25.01085758014569,29.477160597559784,25.01085758014569,0.0,29.477160597559784
3,25.01085758014569,16.199999999999996,25.01085758014569,29.79904355670381,25.01085758014569,0.0,29.79904355670381
3,25.01085758014569,16.799999999999997,25.01085758014569,30.12943738097894,25.01085758014569,0.0,30.12943738097894
3,25.01085758014569,17.4,25.01085758014569,30.468065197749777,25.01085758014569,0.0,30.468065197749777
3,25.01085758014569,18.0,25.01085758014569,30.81465555371877,25.01085758014569,0.0,30.81465555371877
3,25.01085758014569,18.6,25.01085758014569,31.16894282606215,25.01085758014569,0.0,31.16894282606215
3,25.01085758014569,19.199999999999996,25.01085758014569,31.530667561825123,25.01085758014569,0.0,31.530667561825123
3,25.01085758014569,19.799999999999997,25.01085758014569,31.899576751021808,25.01085758014569,0.0,31.899576751021808
3,25.01085758014569,20.4,25.01085758014569,32.27542403895464,25.01085758014569,0.0,32.27542403895464
3,25.01085758014569,21.0,25.01085758014569,32.657969883235715,25.01085758014569,0.0,32.657969883235715
3,25.01085758014569,21.6,25.01085758014569,33.04698166087685,25.01085758014569,0.0,33.04698166087685
3,25.01085758014569,22.199999999999996,25.01085758014569,33.442233730633646,25.01085758014569,0.0,33.442233730633646
3,25.01085758014569,22.799999999999997,25.01085758014569,33.84350745555683,25.01085758014569,0.0,33.84350745555683
3,25.01085758014569,23.4,25.01085758014569,34.2505911904354,25.01085758014569,0.0,34.2505911904354
3,25.01085758014569,24.0,25.01085758014569,34.663280238522304,25.01085758014569,0.0,34.663280238522304
3,25.01085758014569,24.6,25.01085758014569,35.081376781624904,25.01085758014569,0.0,35.081376781624904
3,25.01085758014569,25.199999999999996,25.01085758014569,35.50468978732712,25.01085758014569,0.0,35.50468978732712
3,25.01085758014569,25.799999999999997,25.01085758014569,35.933034896795604,25.01085758014569,0.0,35.933034896795604
3,25.01085758014569,26.4,25.01085758014569,36.36623429631299,25.01085758014569,0.0,36.36623429631299
3,25.01085758014569,27.0,25.01085758014569,36.80411657538231,25.01085758014569,0.0,36.80411657538231
3,25.01085758014569,27.599999999999994,25.01085758014569,37.24651657396072,25.01085758014569,0.0,37.24651657396072
3,25.01085758014569,28.199999999999996,25.01085758014569,37.69327522110981,25.01085758014569,0.0,37.69327522110981
3,25.01085758014569,28.799999999999997,25.01085758014569,38.14423936709619,25.01085758014569,0.0,38.14423936709619
3,25.01085758014569,29.4,25.01085758014569,38.599261610739795,25.01085758014569,0.0,38.599261610739795
3,25.01085758014569,30.0,25.01085758014569,39.05820012358904,25.01085758014569,0.0,39.05820012358904
4,30.424876125859512,-30.0,30.424876125859512,42.727895891020616,30.424876125859512,0.0,42.727895891020616
4,30.424876125859512,-29.4,30.424876125859512,42.308782625761,30.424876125859512,0.0,42.308782625761
4,30.424876125859512,-28.8,30.424876125859512,41.89406983421277,30.424876125859512,0.0,41.89406983421277
4,30.424876125859512,-28.2,30.424876125859512,41.48388949066729,30.424876125859512,0.0,41.48388949066729
4,30.424876125859512,-27.6,30.424876125859512,41.07837736904777,30.424876125859512,0.0,41.07837736904777
4,30.424876125859512,-27.0,30.424876125859512,40.67767308086705,30.424876125859512,0.0,40.67767308086705
4,30.424876125859512,-26.4,30.424876125859512,40.281920104109936,30.424876125859512,0.0,40.281920104109936
4,30.424876125859512,-25.8,30.424876125859512,39.891265801850615,30.424876125859512,0.0,39.891265801850615
4,30.424876125859512,-25.2,30.424876125859512,39.50586142933598,30.424876125859512,0.0,39.50586142933598
4,30.424876125859512,-24.6,30.424876125859512,39.12586212818698,30.424876125859512,0.0,39.12586212818698
4,30.424876125859512,-24.0,30.424876125859512,38.75142690629464,30.424876125859512,0.0,38.75142690629464
4,30.424876125859512,-23.4,30.424876125859512,38.38271860191636,30.424876125859512,0.0,38.38271860191636
4,30.424876125859512,-22.8,30.424876125859512,38.01990383041357,30.424876125859512,0.0,38.01990383041357
4,30.424876125859512,-22.2,30.424876125859512,37.66315291201596,30.424876125859512,0.0,37.66315291201596
4,30.424876125859512,-21.6,30.424876125859512,37.31263977895287,30.424876125859512,0.0,37.31263977895287
4,30.424876125859512,-21.0,30.424876125859512,36.96854186026136,30.424876125859512,0.0,36.96854186026136
4,30.424876125859512,-20.4,30.424876125859512,36.63103994256642,30.424876125859512,0.0,36.63103994256642
4,30.424876125859512,-19.8,30.424876125859512,36.30031800513456,30.424876125859512,0.0,36.30031800513456
4,30.424876125859512,-19.200000000000003,30.424876125859512,35.9765630275308,30.424876125859512,0.0,35.9765630275308
4,30.424876125859512,-18.6,30.424876125859512,35.659964768264935,30.424876125859512,0.0,35.659964768264935
4,30.424876125859512,-18.0,30.424876125859512,35.350715512898695,30.424876125859512,0.0,35.350715512898695
4,30.424876125859512,-17.4,30.424876125859512,35.04900979020515,30.424876125859512,0.0,35.04900979020515
4,30.424876125859512,-16.8,30.424876125859512,34.75504405512812,30.424876125859512,0.0,34.75504405512812
4,30.424876125859512,-16.200000000000003,30.424876125859512,34.46901633748628,30.424876125859512,0.0,34.46901633748628
4,30.424876125859512,-15.600000000000001,30.424876125859512,34.1911258556061,30.424876125859512,0.0,34.1911258556061
4,30.424876125859512,-15.0,30.424876125859512,33.92157259435205,30.424876125859512,0.0,33.92157259435205
4,30.424876125859512,-14.4,30.424876125859512,33.6605568473532,30.424876125859512,0.0,33.6605568473532
4,30.424876125859512,-13.8,30.424876125859512,33.40827872360227,30.424876125859512,0.0,33.40827872360227
4,30.424876125859512,-13.2,30.424876125859512,33.164937619026155,30.424876125859512,0.0,33.164937619026155
4,30.424876125859512,-12.600000000000001,30.424876125859512,32.93073165409321,30.424876125859512,0.0,32.93073165409321
4,30.424876125859512,-12.0,30.424876125859512,32.70585707902938,30.424876125859512,0.0,32.70585707902938
4,30.424876125859512,-11.400000000000002,30.424876125859512,32.49050764875637,30.424876125859512,0.0,32.49050764875637
4,30.424876125859512,-10.8,30.424876125859512,32.28487397023405,30.424876125859512,0.0,32.28487397023405
4,30.424876125859512,-10.2,30.424876125859512,32.08914282547753,30.424876125859512,0.0,32.08914282547753
4,30.424876125859512,-9.600000000000001,30.424876125859512,31.903496474115435,30.424876125859512,0.0,31.903496474115435
4,30.424876125859512,-9.0,30.424876125859512,31.7281119399484,30.424876125859512,0.0,31.7281119399484
4,30.424876125859512,-8.400000000000002,30.424876125859512,31.563160286541272,30.424876125859512,0.0,31.563160286541272
4,30.424876125859512,-7.800000000000001,30.424876125859512,31.40880588742425,30.424876125859512,0.0,31.40880588742425
4,30.424876125859512,-7.199999999999999,30.424876125859512,31.265205696970813,30.424876125859512,0.0,31.265205696970813
4,30.424876125859512,-6.600000000000001,30.424876125859512,31.13250852844814,30.424876125859512,0.0,31.13250852844814
4,30.424876125859512,-6.0,30.424876125859512,31.010854346081732,30.424876125859512,0.0,31.010854346081732
4,30.424876125859512,-5.400000000000002,30.424876125859512,30.900373578225494,30.424876125859512,0.0,30.900373578225494
4,30.424876125859512,-4.800000000000001,30.424876125859512,30.80118645886707,30.424876125859512,0.0,30.80118645886707
4,30.424876125859512,-4.199999999999999,30.424876125859512,30.71340240471407,30.424876125859512,0.0,30.71340240471407
4,30.424876125859512,-3.6000000000000014,30.424876125859512,30.637119434990886,30.424876125859512,0.0,30.637119434990886
4,30.424876125859512,-3.0,30.424876125859512,30.57242364082207,30.424876125859512,0.0,30.57242364082207
4,30.424876125859512,-2.400000000000002,30.424876125859512,30.51938871068515,30.424876125859512,0.0,30.51938871068515
4,30.424876125859512,-1.8000000000000007,30.424876125859512,30.47807551788492,30.424876125859512,0.0,30.47807551788492
4,30.424876125859512,-1.2000000000000028,30.424876125859512,30.448531775340108,30.424876125859512,0.0,30.448531775340108
4,30.424876125859512,-0.6000000000000014,30.424876125859512,30.43079176219206,30.424876125859512,0.0,30.43079176219206
4,30.424876125859512,0.0,30.424876125859512,30.424876125859512,30.424876125859512,0.0,30.424876125859512
4,30.424876125859512,0.5999999999999979,30.424876125859512,30.43079176219206,30.424876125859512,0.0,30.43079176219206
4,30.424876125859512,1.1999999999999993,30.424876125859512,30.448531775340108,30.424876125859512,0.0,30.448531775340108
4,30.424876125859512,1.7999999999999972,30.424876125859512,30.47807551788492,30.424876125859512,0.0,30.47807551788492
4,30.424876125859512,2.3999999999999986,30.424876125859512,30.51938871068515,30.424876125859512,0.0,30.51938871068515
4,30.424876125859512,3.0,30.424876125859512,30.57242364082207,30.424876125859512,0.0,30.57242364082207
4,30.424876125859512,3.6000000000000014,30.424876125859512,30.637119434990886,30.424876125859512,0.0,30.637119434990886
4,30.424876125859512,4.199999999999996,30.424876125859512,30.71340240471407,30.424876125859512,0.0,30.71340240471407
4,30.424876125859512,4.799999999999997,30.424876125859512,30.80118645886707,30.424876125859512,0.0,30.80118645886707
4,30.424876125859512,5.399999999999999,30.424876125859512,30.900373578225494,30.424876125859512,0.0,30.900373578225494
4,30.424876125859512,6.0,30.424876125859512,31.010854346081732,30.424876125859512,0.0,31.010854346081732
4,30.424876125859512,6.600000000000001,30.424876125859512,31.13250852844814,30.424876125859512,0.0,31.13250852844814
4,30.424876125859512,7.199999999999996,30.424876125859512,31.26520569697081,30.424876125859512,0.0,31.26520569697081
4,30.424876125859512,7.799999999999997,30.424876125859512,31.408805887424247,30.424876125859512,0.0,31.408805887424247
4,30.424876125859512,8.399999999999999,30.424876125859512,31.563160286541272,30.424876125859512,0.0,31.563160286541272
4,30.424876125859512,9.0,30.424876125859512,31.7281119399484,30.424876125859512,0.0,31.7281119399484
4,30.424876125859512,9.600000000000001,30.424876125859512,31.903496474115435,30.424876125859512,0.0,31.903496474115435
4,30.424876125859512,10.199999999999996,30.424876125859512,32.08914282547753,30.424876125859512,0.0,32.08914282547753
4,30.424876125859512,10.799999999999997,30.424876125859512,32.28487397023405,30.424876125859512,0.0,32.28487397023405
4,30.424876125859512,11.399999999999999,30.424876125859512,32.49050764875637,30.424876125859512,0.0,32.49050764875637
4,30.424876125859512,12.0,30.424876125859512,32.70585707902938,30.424876125859512,0.0,32.70585707902938
4,30.424876125859512,12.600000000000001,30.424876125859512,32.93073165409321,30.424876125859512,0.0,32.93073165409321
4,30.424876125859512,13.199999999999996,30.424876125859512,33.164937619026155,30.424876125859512,0.0,33.164937619026155
4,30.424876125859512,13.799999999999997,30.424876125859512,33.40827872360227,30.424876125859512,0.0,33.40827872360227
4,30.424876125859512,14.399999999999999,30.424876125859512,33.6605568473532,30.424876125859512,0.0,33.6605568473532
4,30.424876125859512,15.0,30.424876125859512,33.92157259435205,30.424876125859512,0.0,33.92157259435205
4,30.424876125859512,15.600000000000001,30.424876125859512,34.1911258556061,30.424876125859512,0.0,34.1911258556061
4,30.424876125859512,16.199999999999996,30.424876125859512,34.46901633748628,30.424876125859512,0.0,34.46901633748628
4,30.424876125859512,16.799999999999997,30.424876125859512,34.75504405512812,30.424876125859512,0.0,34.75504405512812
4,30.424876125859512,17.4,30.424876125859512,35.04900979020515,30.424876125859512,0.0,35.04900979020515
4,30.424876125859512,18.0,30.424876125859512,35.350715512898695,30.424876125859512,0.0,35.350715512898695
4,30.424876125859512,18.6,30.424876125859512,35.659964768264935,30.424876125859512,0.0,35.659964768264935
4,30.424876125859512,19.199999999999996,30.424876125859512,35.976563027530794,30.424876125859512,0.0,35.976563027530794
4,30.424876125859512,19.799999999999997,30.424876125859512,36.30031800513456,30.424876125859512,0.0,36.30031800513456
4,30.424876125859512,20.4,30.424876125859512,36.63103994256642,30.424876125859512,0.0,36.63103994256642
4,30.424876125859512,21.0,30.424876125859512,36.96854186026136,30.424876125859512,0.0,36.96854186026136
4,30.424876125859512,21.6,30.424876125859512,37.31263977895287,30.424876125859512,0.0,37.31263977895287
4,30.424876125859512,22.199999999999996,30.424876125859512,37.66315291201595,30.424876125859512,0.0,37.66315291201595
4,30.424876125859512,22.799999999999997,30.424876125859512,38.01990383041356,30.424876125859512,0.0,38.01990383041356
4,30.424876125859512,23.4,30.424876125859512,38.38271860191636,30.424876125859512,0.0,38.38271860191636
4,30.424876125859512,24.0,30.424876125859512,38.75142690629464,30.424876125859512,0.0,38.75142690629464
4,30.424876125859512,24.6,30.424876125859512,39.12586212818698,30.424876125859512,0.0,39.12586212818698
4,30.424876125859512,25.199999999999996,30.424876125859512,39.50586142933597,30.424876125859512,0.0,39.50586142933597
4,30.424876125859512,25.799999999999997,30.424876125859512,39.891265801850615,30.424876125859512,0.0,39.891265801850615
4,30.424876125859512,26.4,30.424876125859512,40.281920104109936,30.424876125859512,0.0,40.281920104109936
4,30.424876125859512,27.0,30.424876125859512,40.67767308086705,30.424876125859512,0.0,40.67767308086705
4,30.424876125859512,27.599999999999994,30.424876125859512,41.078377369047764,30.424876125859512,0.0,41.078377369047764
4,30.424876125859512,28.199999999999996,30.424876125859512,41.48388949066729,30.424876125859512,0.0,41.48388949066729
4,30.424876125859512,28.799999999999997,30.424876125859512,41.894069834212765,30.424876125859512,0.0,41.894069834212765
4,30.424876125859512,29.4,30.424876125859512,42.308782625761,30.424876125859512,0.0,42.308782625761
4,30.424876125859512,30.0,30.424876125859512,42.727895891020616,30.424876125859512,0.0,42.727895891020616
5,32.93506158773919,-30.0,32.93506158773919,44.55017712409428,32.93506158773919,0.0,44.55017712409428
5,32.93506158773919,-29.4,32.93506158773919,44.14836669445624,32.93506158773919,0.0,44.14836669445624
5,32.93506158773919,-28.8,32.93506158773919,43.751094635313684,32.93506158773919,0.0,43.751094635313684
5,32.93506158773919,-28.2,32.93506158773919,43.3584856952843,32.93506158773919,0.0,43.3584856952843
5,32.93506158773919,-27.6,32.93506158773919,42.97066769074195,32.93506158773919,0.0,42.97066769074195
5,32.93506158773919,-27.0,32.93506158773919,42.587771505306236,32.93506158773919,0.0,42.587771505306236
5,32.93506158773919,-26.4,32.93506158773919,42.20993108011636,32.93506158773919,0.0,42.20993108011636
5,32.93506158773919,-25.8,32.93506158773919,41.837283393979746,32.93506158773919,0.0,41.837283393979746
5,32.93506158773919,-25.2,32.93506158773919,41.469968432447274,32.93506158773919,0.0,41.469968432447274
5,32.93506158773919,-24.6,32.93506158773919,41.10812914483185,32.93506158773919,0.0,41.10812914483185
5,32.93506158773919,-24.0,32.93506158773919,40.75191138815667,32.93506158773919,0.0,40.75191138815667
5,32.93506158773919,-23.4,32.93506158773919,40.40146385699624,32.93506158773919,0.0,40.40146385699624
5,32.93506158773919,-22.8,32.93506158773919,40.05693799815674,32.93506158773919,0.0,40.05693799815674
5,32.93506158773919,-22.2,32.93506158773919,39.71848790913588,32.93506158773919,0.0,39.71848790913588
5,32.93506158773919,-21.6,32.93506158773919,39.38627021930578,32.93506158773919,0.0,39.38627021930578
5,32.93506158773919,-21.0,32.93506158773919,39.0604439527788,32.93506158773919,0.0,39.0604439527788
5,32.93506158773919,-20.4,32.93506158773919,38.741170371946346,32.93506158773919,0.0,38.741170371946346
5,32.93506158773919,-19.8,32.93506158773919,38.42861280072667,32.93506158773919,0.0,38.42861280072667
5,32.93506158773919,-19.200000000000003,32.93506158773919,38.12293642662083,32.93506158773919,0.0,38.12293642662083
5,32.93506158773919,-18.6,32.93506158773919,37.82430808075904,32.93506158773919,0.0,37.82430808075904
5,32.93506158773919,-18.0,32.93506158773919,37.53289599522229,32.93506158773919,0.0,37.53289599522229
5,32.93506158773919,-17.4,32.93506158773919,37.24886953705003,32.93506158773919,0.0,37.24886953705003
5,32.93506158773919,-16.8,32.93506158773919,36.97239891849288,32.93506158773919,0.0,36.97239891849288
5,32.93506158773919,-16.200000000000003,32.93506158773919,36.703654883242535,32.93506158773919,0.0,36.703654883242535
5,32.93506158773919,-15.600000000000001,32.93506158773919,36.44280836856805,32.93506158773919,0.0,36.44280836856805
5,32.93506158773919,-15.0,32.93506158773919,36.19003014351015,32.93506158773919,0.0,36.19003014351015
5,32.93506158773919,-14.4,32.93506158773919,35.945490423531204,32.93506158773919,0.0,35.945490423531204
5,32.93506158773919,-13.8,32.93506158773919,35.709358462287916,32.93506158773919,0.0,35.709358462287916
5,32.93506158773919,-13.2,32.93506158773919,35.48180212148438,32.93506158773919,0.0,35.48180212148438
5,32.93506158773919,-12.600000000000001,32.93506158773919,35.26298742007225,32.93506158773919,0.0,35.26298742007225
5,32.93506158773919,-12.0,32.93506158773919,35.05307806438935,32.93506158773919,0.0,35.05307806438935
5,32.93506158773919,-11.400000000000002,32.93506158773919,34.85223496116387,32.93506158773919,0.0,34.85223496116387
5,32.93506158773919,-10.8,32.93506158773919,34.66061571565303,32.93506158773919,0.0,34.66061571565303
5,32.93506158773919,-10.2,32.93506158773919,34.47837411752726,32.93506158773919,0.0,34.47837411752726
5,32.93506158773919,-9.600000000000001,32.93506158773919,34.30565961744758,32.93506158773919,0.0,34.30565961744758
5,32.93506158773919,-9.0,32.93506158773919,34.14261679760609,32.93506158773919,0.0,34.14261679760609
5,32.93506158773919,-8.400000000000002,32.93506158773919,33.98938483980217,32.93506158773919,0.0,33.98938483980217
5,32.93506158773919,-7.800000000000001,32.93506158773919,33.84609699489992,32.93506158773919,0.0,33.84609699489992
5,32.93506158773919,-7.199999999999999,32.93506158773919,33.71288005774905,32.93506158773919,0.0,33.71288005774905
5,32.93506158773919,-6.600000000000001,32.93506158773919,33.589853851843024,32.93506158773919,0.0,33.589853851843024
5,32.93506158773919,-6.0,32.93506158773919,33.477130728128024,32.93506158773919,0.0,33.477130728128024
5,32.93506158773919,-5.400000000000002,32.93506158773919,33.374815082456614,32.93506158773919,0.0,33.374815082456614
5,32.93506158773919,-4.800000000000001,32.93506158773919,33.28300289619573,32.93506158773919,0.0,33.28300289619573
5,32.93506158773919,-4.199999999999999,32.93506158773919,33.2017813044447,32.93506158773919,0.0,33.2017813044447
5,32.93506158773919,-3.6000000000000014,32.93506158773919,33.13122819619239,32.93506158773919,0.0,33.13122819619239
5,32.93506158773919,-3.0,32.93506158773919,33.071411850542056,32.93506158773919,0.0,33.071411850542056
5,32.93506158773919,-2.400000000000002,32.93506158773919,33.02239061285802,32.93506158773919,0.0,33.02239061285802
5,32.93506158773919,-1.8000000000000007,32.93506158773919,32.984212614342844,32.93506158773919,0.0,32.984212614342844
5,32.93506158773919,-1.2000000000000028,32.93506158773919,32.95691553814121,32.93506158773919,0.0,32.95691553814121
5,32.93506158773919,-0.6000000000000014,32.93506158773919,32.94052643459381,32.93506158773919,0.0,32.94052643459381
5,32.93506158773919,0.0,32.93506158773919,32.93506158773919,32.93506158773919,0.0,32.93506158773919
5,32.93506158773919,0.5999999999999979,32.93506158773919,32.94052643459381,32.93506158773919,0.0,32.94052643459381
5,32.93506158773919,1.1999999999999993,32.93506158773919,32.95691553814121,32.93506158773919,0.0,32.95691553814121
5,32.93506158773919,1.7999999999999972,32.93506158773919,32.984212614342844,32.93506158773919,0.0,32.984212614342844
5,32.93506158773919,2.3999999999999986,32.93506158773919,33.02239061285802,32.93506158773919,0.0,33.02239061285802
5,32.93506158773919,3.0,32.93506158773919,33.071411850542056,32.93506158773919,0.0,33.071411850542056
5,32.93506158773919,3.6000000000000014,32.93506158773919,33.13122819619239,32.93506158773919,0.0,33.13122819619239
5,32.93506158773919,4.199999999999996,32.93506158773919,33.201781304444694,32.93506158773919,0.0,33.201781304444694
5,32.93506158773919,4.799999999999997,32.93506158773919,33.28300289619573,32.93506158773919,0.0,33.28300289619573
5,32.93506158773919,5.399999999999999,32.93506158773919,33.374815082456614,32.93506158773919,0.0,33.374815082456614
5,32.93506158773919,6.0,32.93506158773919,33.477130728128024,32.93506158773919,0.0,33.477130728128024
5,32.93506158773919,6.600000000000001,32.93506158773919,33.589853851843024,32.93506158773919,0.0,33.589853851843024
5,32.93506158773919,7.199999999999996,32.93506158773919,33.71288005774905,32.93506158773919,0.0,33.71288005774905
5,32.93506158773919,7.799999999999997,32.93506158773919,33.84609699489992,32.93506158773919,0.0,33.84609699489992
5,32.93506158773919,8.399999999999999,32.93506158773919,33.98938483980217,32.93506158773919,0.0,33.98938483980217
5,32.93506158773919,9.0,32.93506158773919,34.14261679760609,32.93506158773919,0.0,34.14261679760609
5,32.93506158773919,9.600000000000001,32.93506158773919,34.30565961744758,32.93506158773919,0.0,34.30565961744758
5,32.93506158773919,10.199999999999996,32.93506158773919,34.47837411752726,32.93506158773919,0.0,34.47837411752726
5,32.93506158773919,10.799999999999997,32.93506158773919,34.66061571565302,32.93506158773919,0.0,34.66061571565302
5,32.93506158773919,11.399999999999999,32.93506158773919,34.85223496116387,32.93506158773919,0.0,34.85223496116387
5,32.93506158773919,12.0,32.93506158773919,35.05307806438935,32.93506158773919,0.0,35.05307806438935
5,32.93506158773919,12.600000000000001,32.93506158773919,35.26298742007225,32.93506158773919,0.0,35.26298742007225
5,32.93506158773919,13.199999999999996,32.93506158773919,35.48180212148438,32.93506158773919,0.0,35.48180212148438
5,32.93506158773919,13.799999999999997,32.93506158773919,35.70935846228791,32.93506158773919,0.0,35.70935846228791
5,32.93506158773919,14.399999999999999,32.93506158773919,35.945490423531204,32.93506158773919,0.0,35.945490423531204
5,32.93506158773919,15.0,32.93506158773919,36.19003014351015,32.93506158773919,0.0,36.19003014351015
5,32.93506158773919,15.600000000000001,32.93506158773919,36.44280836856805,32.93506158773919,0.0,36.44280836856805
5,32.93506158773919,16.199999999999996,32.93506158773919,36.70365488324253,32.93506158773919,0.0,36.70365488324253
5,32.93506158773919,16.799999999999997,32.93506158773919,36.97239891849288,32.93506158773919,0.0,36.97239891849288
5,32.93506158773919,17.4,32.93506158773919,37.24886953705003,32.93506158773919,0.0,37.24886953705003
5,32.93506158773919,18.0,32.93506158773919,37.53289599522229,32.93506158773919,0.0,37.53289599522229
5,32.93506158773919,18.6,32.93506158773919,37.82430808075904,32.93506158773919,0.0,37.82430808075904
5,32.93506158773919,19.199999999999996,32.93506158773919,38.12293642662083,32.93506158773919,0.0,38.12293642662083
5,32.93506158773919,19.799999999999997,32.93506158773919,38.42861280072667,32.93506158773919,0.0,38.42861280072667
5,32.93506158773919,20.4,32.93506158773919,38.741170371946346,32.93506158773919,0.0,38.741170371946346
5,32.93506158773919,21.0,32.93506158773919,39.0604439527788,32.93506158773919,0.0,39.0604439527788
5,32.93506158773919,21.6,32.93506158773919,39.38627021930578,32.93506158773919,0.0,39.38627021930578
5,32.93506158773919,22.199999999999996,32.93506158773919,39.71848790913588,32.93506158773919,0.0,39.71848790913588
5,32.93506158773919,22.799999999999997,32.93506158773919,40.05693799815674,32.93506158773919,0.0,40.05693799815674
5,32.93506158773919,23.4,32.93506158773919,40.40146385699624,32.93506158773919,0.0,40.40146385699624
5,32.93506158773919,24.0,32.93506158773919,40.75191138815667,32.93506158773919,0.0,40.75191138815667
5,32.93506158773919,24.6,32.93506158773919,41.10812914483185,32.93506158773919,0.0,41.10812914483185
5,32.93506158773919,25.199999999999996,32.93506158773919,41.469968432447274,32.93506158773919,0.0,41.469968432447274
5,32.93506158773919,25.799999999999997,32.93506158773919,41.837283393979746,32.93506158773919,0.0,41.837283393979746
5,32.93506158773919,26.4,32.93506158773919,42.20993108011636,32.93506158773919,0.0,42.20993108011636
5,32.93506158773919,27.0,32.93506158773919,42.587771505306236,32.93506158773919,0.0,42.587771505306236
5,32.93506158773919,27.599999999999994,32.93506158773919,42.97066769074194,32.93506158773919,0.0,42.97066769074194
5,32.93506158773919,28.199999999999996,32.93506158773919,43.3584856952843,32.93506158773919,0.0,43.3584856952843
5,32.93506158773919,28.799999999999997,32.93506158773919,43.75109463531368,32.93506158773919,0.0,43.75109463531368
5,32.93506158773919,29.4,32.93506158773919,44.14836669445624,32.93506158773919,0.0,44.14836669445624
5,32.93506158773919,30.0,32.93506158773919,44.55017712409428,32.93506158773919,0.0,44.55017712409428
