frame_prime,source_prime_q,k,z_real,z_imag,frame_real,frame_imag,normalized_X,normalized_Y,phase_rate,delta_tau,delta_frame_imag,delta_normalized_Y
17,11,6,0.0,15.721750766488743,0.0,1.8496177372339695,0.0,31.443501532977482,2.3978952727983707,2.6202917944147903,0.3082696228723283,5.240583588829581
17,11,7,0.0,18.342042560903533,0.0,2.157887360106298,0.0,36.684085121807065,2.3978952727983707,2.6202917944147903,0.3082696228723283,5.240583588829581
17,13,-8,0.0,-19.597066238837215,-0.0,-2.305537204569084,0.0,-39.19413247767443,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,-7,0.0,-17.147432958982563,-0.0,-2.0173450539979485,0.0,-34.294865917965126,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,-6,0.0,-14.697799679127911,-0.0,-1.7291529034268132,0.0,-29.395599358255822,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,-5,0.0,-12.24816639927326,-0.0,-1.4409607528556776,0.0,-24.49633279854652,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,-4,0.0,-9.798533119418607,-0.0,-1.152768602284542,0.0,-19.597066238837215,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,-3,0.0,-7.3488998395639555,-0.0,-0.8645764517134066,0.0,-14.697799679127911,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,-2,0.0,-4.899266559709304,-0.0,-0.576384301142271,0.0,-9.798533119418607,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,-1,0.0,-2.449633279854652,-0.0,-0.2881921505711355,0.0,-4.899266559709304,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,1,0.0,2.449633279854652,0.0,0.2881921505711355,0.0,4.899266559709304,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,2,0.0,4.899266559709304,0.0,0.576384301142271,0.0,9.798533119418607,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,3,0.0,7.3488998395639555,0.0,0.8645764517134066,0.0,14.697799679127911,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,4,0.0,9.798533119418607,0.0,1.152768602284542,0.0,19.597066238837215,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,5,0.0,12.24816639927326,0.0,1.4409607528556776,0.0,24.49633279854652,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,6,0.0,14.697799679127911,0.0,1.7291529034268132,0.0,29.395599358255822,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,7,0.0,17.147432958982563,0.0,2.0173450539979485,0.0,34.294865917965126,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
17,13,8,0.0,19.597066238837215,0.0,2.305537204569084,0.0,39.19413247767443,2.5649493574615367,2.449633279854652,0.2881921505711355,4.899266559709304
